,is_well_nested,ms,ee,perm,i
0,True,0.33385853712076263,1.9514361461673655,"(0, 1, 2, 3, 4, 5)",0
1,False,0.3349849135776242,1.9523985188755406,"(0, 1, 2, 3, 5, 4)",1
120,True,0.33470301356900917,1.952414701655069,"(1, 0, 2, 3, 4, 5)",2
121,False,0.3357068624344895,1.9533770743632441,"(1, 0, 2, 3, 5, 4)",3
5,True,0.33569393936905334,1.9534237726259074,"(0, 1, 2, 5, 4, 3)",4
264,True,0.3352186099163067,1.9534286971641073,"(2, 1, 0, 3, 4, 5)",5
6,False,0.3352815920932458,1.9534302199753562,"(0, 1, 3, 2, 4, 5)",6
144,False,0.3353589856316473,1.9534905010190868,"(1, 2, 0, 3, 4, 5)",7
24,False,0.33521826043267183,1.9534990300725585,"(0, 2, 1, 3, 4, 5)",8
4,True,0.33586345120544053,1.953515249710965,"(0, 1, 2, 5, 3, 4)",9
2,True,0.3352487686140721,1.9535193824362778,"(0, 1, 2, 4, 3, 5)",10
3,False,0.33589156769986817,1.954390278059394,"(0, 1, 2, 4, 5, 3)",11
265,False,0.33606265085223425,1.9543910698722826,"(2, 1, 0, 3, 5, 4)",12
7,False,0.33605373290267315,1.9543925926835313,"(0, 1, 3, 2, 5, 4)",13
125,True,0.33624442167658597,1.954402328113611,"(1, 0, 2, 5, 4, 3)",14
126,False,0.3357527456733793,1.9544087754630597,"(1, 0, 3, 2, 4, 5)",15
240,True,0.3355968776357114,1.9544157817052834,"(2, 0, 1, 3, 4, 5)",16
22,False,0.3364523994945826,1.9544331082619548,"(0, 1, 5, 4, 2, 3)",17
305,False,0.3360262316707244,1.9544355571103127,"(2, 3, 4, 5, 1, 0)",18
23,False,0.3360262316707244,1.9544355571103127,"(0, 1, 5, 4, 3, 2)",19
294,False,0.33595788236677426,1.954440155897979,"(2, 3, 1, 0, 4, 5)",20
145,False,0.3361541574063857,1.9544528737272624,"(1, 2, 0, 3, 5, 4)",21
25,False,0.335967088098994,1.9544614027807337,"(0, 2, 1, 3, 5, 4)",22
124,True,0.3363633085012496,1.9544938051986696,"(1, 0, 2, 5, 3, 4)",23
122,True,0.33570001260389726,1.954497937923981,"(1, 0, 2, 4, 3, 5)",24
270,False,0.3358826559103556,1.9545032211281794,"(2, 1, 3, 0, 4, 5)",25
19,False,0.33643721401101734,1.9545391987727971,"(0, 1, 5, 2, 4, 3)",26
150,False,0.33588186444772317,1.9545650249831594,"(1, 2, 3, 0, 4, 5)",27
18,False,0.33644618749940836,1.9546306758578558,"(0, 1, 5, 2, 3, 4)",28
123,False,0.336497820097167,1.9553688335470973,"(1, 0, 2, 4, 5, 3)",29
127,False,0.3363379831249057,1.9553711481712346,"(1, 0, 3, 2, 5, 4)",30
241,False,0.3365027650676001,1.9553781544134587,"(2, 0, 1, 3, 5, 4)",31
295,False,0.3366978778212584,1.9554025286061543,"(2, 3, 1, 0, 5, 4)",32
142,False,0.33685555394485583,1.9554116637496597,"(1, 0, 5, 4, 2, 3)",33
304,False,0.3363883279657341,1.9554141125980173,"(2, 3, 4, 5, 0, 1)",34
143,False,0.33638832796573404,1.9554141125980173,"(1, 0, 5, 4, 3, 2)",35
269,True,0.33651104515710295,1.9554163236226494,"(2, 1, 0, 5, 4, 3)",36
16,False,0.33660473606124525,1.955437295921161,"(0, 1, 4, 5, 2, 3)",37
17,False,0.3366388037815883,1.9554397447695184,"(0, 1, 4, 5, 3, 2)",38
311,False,0.3366388037815883,1.9554397447695187,"(2, 3, 5, 4, 1, 0)",39
