,is_well_nested,ms,ee,perm,i
0,True,0.5478604091633101,2.393572491433382,"(0, 1, 2, 3, 4, 5)",0
360,True,0.5478604091633101,2.393572491433382,general_0,1
96,False,0.5626651114515938,2.3945405391272145,"(0, 5, 1, 2, 3, 4)",2
302,False,0.5733027083797764,2.3962469653231584,"(2, 3, 4, 1, 0, 5)",3
18,False,0.5693106851736078,2.4004192526219765,"(0, 1, 5, 2, 3, 4)",4
97,False,0.5739192230051734,2.4026724265684067,"(0, 5, 1, 2, 4, 3)",5
120,True,0.5696869232937241,2.4067729862601546,"(1, 0, 2, 3, 4, 5)",6
303,False,0.571972051519523,2.406854560241146,"(2, 3, 4, 1, 5, 0)",7
101,False,0.571972051519523,2.406854560241146,"(0, 5, 1, 4, 3, 2)",8
19,False,0.5744006713572333,2.408551140063169,"(0, 1, 5, 2, 4, 3)",9
100,False,0.5723269605322366,2.4100848332734364,"(0, 5, 1, 4, 2, 3)",10
2,True,0.5725180031410098,2.410550215555645,"(0, 1, 2, 4, 3, 5)",11
4,True,0.5740548130481151,2.4117083512345943,"(0, 1, 2, 5, 3, 4)",12
300,False,0.5771207064100997,2.4126664563054314,"(2, 3, 4, 0, 1, 5)",13
305,False,0.5698837540096294,2.4127332737359075,"(2, 3, 4, 5, 1, 0)",14
23,False,0.5698837540096294,2.4127332737359075,"(0, 1, 5, 4, 3, 2)",15
1,False,0.5678706579332703,2.412793334317885,"(0, 1, 2, 3, 5, 4)",16
138,False,0.579654488446272,2.413619747448749,"(1, 0, 5, 2, 3, 4)",17
326,False,0.5842512163159461,2.4141056553381732,"(2, 4, 3, 1, 0, 5)",18
296,False,0.5793209889114228,2.414865146690212,"(2, 3, 1, 4, 0, 5)",19
22,False,0.5775101754489169,2.415963546768199,"(0, 1, 5, 4, 2, 3)",20
24,False,0.5767989811994085,2.4185096258702425,"(0, 2, 1, 3, 4, 5)",21
6,False,0.5755863949383905,2.4193266212912405,"(0, 1, 3, 2, 4, 5)",22
98,False,0.5788386471477539,2.4198116358472586,"(0, 5, 1, 3, 2, 4)",23
5,True,0.5748212369263389,2.4198402386757865,"(0, 1, 2, 5, 4, 3)",24
139,False,0.5875349883219814,2.421751634889942,"(1, 0, 5, 2, 4, 3)",25
152,False,0.5743558614761173,2.421971350118313,"(1, 2, 3, 4, 0, 5)",26
272,False,0.5884041621840891,2.4222857176669574,"(2, 1, 3, 4, 0, 5)",27
122,True,0.5831376725016546,2.423750710382418,"(1, 0, 2, 4, 3, 5)",28
216,False,0.5874898835029828,2.4241605249362603,"(1, 5, 0, 2, 3, 4)",29
327,False,0.5855292119802645,2.4247132502561604,"(2, 4, 3, 1, 5, 0)",30
99,False,0.5855292119802648,2.4247132502561604,"(0, 5, 1, 3, 4, 2)",31
144,False,0.5848142894289702,2.424787317834911,"(1, 2, 0, 3, 4, 5)",32
124,True,0.5846600112795672,2.424908846061367,"(1, 0, 2, 5, 3, 4)",33
294,False,0.5895195901185657,2.425010197161246,"(2, 3, 1, 0, 4, 5)",34
264,True,0.5832305346155758,2.425101685383556,"(2, 1, 0, 3, 4, 5)",35
115,False,0.5827213461068462,2.4254727416081985,"(0, 5, 4, 1, 3, 2)",36
297,False,0.5827213461068462,2.425472741608199,"(2, 3, 1, 4, 5, 0)",37
20,False,0.5839855960641924,2.4256903493420205,"(0, 1, 5, 3, 2, 4)",38
304,False,0.5791783869049134,2.4259337685626807,"(2, 3, 4, 5, 0, 1)",39
143,False,0.5791783869049134,2.4259337685626807,"(1, 0, 5, 4, 3, 2)",40
121,False,0.5850947720154487,2.4259938291446583,"(1, 0, 2, 3, 5, 4)",41
14,False,0.5777870881364165,2.4266038145015343,"(0, 1, 4, 3, 2, 5)",42
102,False,0.5870349080063758,2.427372138082074,"(0, 5, 2, 1, 3, 4)",43
12,False,0.5802571070581156,2.427425291850086,"(0, 1, 4, 2, 3, 5)",44
114,False,0.5807503751221075,2.4287030146404898,"(0, 5, 4, 1, 2, 3)",45
142,False,0.5892522713689357,2.4291640415949716,"(1, 0, 5, 4, 2, 3)",46
324,False,0.5914292627080575,2.430525146320446,"(2, 4, 3, 0, 1, 5)",47
329,False,0.5854352547747695,2.430591963750922,"(2, 4, 3, 5, 1, 0)",48
21,False,0.5854352547747697,2.4305919637509223,"(0, 1, 5, 3, 4, 2)",49
240,True,0.5868079125860215,2.4320244882456596,"(2, 0, 1, 3, 4, 5)",50
150,False,0.5886182712857441,2.432116400589347,"(1, 2, 3, 0, 4, 5)",51
217,False,0.5929800652958539,2.4322924123774525,"(1, 5, 0, 2, 4, 3)",52
270,False,0.5877753007235913,2.4324307681379915,"(2, 1, 3, 0, 4, 5)",53
126,False,0.5874854483371748,2.4325271161180133,"(1, 0, 3, 2, 4, 5)",54
119,False,0.5717437217925357,2.4325789450363,"(0, 5, 4, 3, 2, 1)",55
153,False,0.5717437217925357,2.4325789450363002,"(1, 2, 3, 4, 5, 0)",56
118,False,0.5860926592623098,2.4328933125849446,"(0, 5, 4, 3, 1, 2)",57
273,False,0.5860926592623098,2.4328933125849446,"(2, 1, 3, 4, 5, 0)",58
