,is_well_nested,ms,ee,perm,i
0,True,0.3352085428040069,1.9549991407970206,"(0, 1, 2, 3, 4, 5)",0
360,True,0.3352085428040069,1.9549991407970206,general_0,1
120,True,0.33638576273886006,1.956605979483026,"(1, 0, 2, 3, 4, 5)",2
1,False,0.3367866149627857,1.9569498497875444,"(0, 1, 2, 3, 5, 4)",3
24,False,0.33698783621841444,1.9574119094745095,"(0, 2, 1, 3, 4, 5)",4
153,False,0.3362529252944693,1.9574274598946726,"(1, 2, 3, 4, 5, 0)",5
119,False,0.3362529252944695,1.957427459894673,"(0, 5, 4, 3, 2, 1)",6
144,False,0.33699027043944546,1.9574969189320113,"(1, 2, 0, 3, 4, 5)",7
2,True,0.3373327078628562,1.9581964528617766,"(0, 1, 2, 4, 3, 5)",8
4,True,0.3375989885968492,1.9583125975633173,"(0, 1, 2, 5, 3, 4)",9
150,False,0.337281735286009,1.9583473092852148,"(1, 2, 3, 0, 4, 5)",10
152,False,0.3369306098820437,1.9584097546936396,"(1, 2, 3, 4, 0, 5)",11
6,False,0.337502568735074,1.9585274131946862,"(0, 1, 3, 2, 4, 5)",12
121,False,0.33770474356611824,1.95855668847355,"(1, 0, 2, 3, 5, 4)",13
5,True,0.33749483677729786,1.958611507820941,"(0, 1, 2, 5, 4, 3)",14
273,False,0.337441034266498,1.958618430016298,"(2, 1, 3, 4, 5, 0)",15
118,False,0.337441034266498,1.958618430016298,"(0, 5, 4, 3, 1, 2)",16
264,True,0.3372738564222268,1.9586878890536368,"(2, 1, 0, 3, 4, 5)",17
25,False,0.33784643228210953,1.959362618465033,"(0, 2, 1, 3, 5, 4)",18
145,False,0.3378918336017938,1.9594476279225348,"(1, 2, 0, 3, 5, 4)",19
95,False,0.3378949094123809,1.959492168552628,"(0, 4, 5, 3, 2, 1)",20
155,False,0.33789490941238093,1.9594921685526283,"(1, 2, 3, 5, 4, 0)",21
270,False,0.33777432118406947,1.9595382794068408,"(2, 1, 3, 0, 4, 5)",22
272,False,0.3379012120140873,1.9596007248152654,"(2, 1, 3, 4, 0, 5)",23
18,False,0.3380606614125162,1.9596441418115944,"(0, 1, 5, 2, 3, 4)",24
