,is_well_nested,ms,ee,perm,i
0,True,0.3335878696774015,1.951380412312761,"(0, 1, 2, 3, 4, 5)",0
360,True,0.3335878696774015,1.951380412312761,general_0,1
1,False,0.33432805825910633,1.9522705679993584,"(0, 1, 2, 3, 5, 4)",2
120,True,0.3344314476466605,1.952347792202297,"(1, 0, 2, 3, 4, 5)",3
121,False,0.33504312438191686,1.9532379478888944,"(1, 0, 2, 3, 5, 4)",4
4,True,0.33489610697829436,1.9532445521022381,"(0, 1, 2, 5, 3, 4)",5
264,True,0.3348755142168544,1.9532484913412498,"(2, 1, 0, 3, 4, 5)",6
2,True,0.33481355893434905,1.9532554461398215,"(0, 1, 2, 4, 3, 5)",7
5,True,0.33479250863673704,1.9532748952315389,"(0, 1, 2, 5, 4, 3)",8
6,False,0.3349003957947387,1.9533089941478838,"(0, 1, 3, 2, 4, 5)",9
144,False,0.334975204337152,1.9533225520334687,"(1, 2, 0, 3, 4, 5)",10
24,False,0.3348307394325858,1.9533520197339427,"(0, 2, 1, 3, 4, 5)",11
265,False,0.3353440137552158,1.954138647027848,"(2, 1, 0, 3, 5, 4)",12
3,False,0.3351815320606908,1.95417594495572,"(0, 1, 2, 4, 5, 3)",13
7,False,0.33533143601821613,1.9541991498344817,"(0, 1, 3, 2, 5, 4)",14
124,True,0.33539259813281463,1.9542119319917741,"(1, 0, 2, 5, 3, 4)",15
145,False,0.33538189933886253,1.9542127077200666,"(1, 2, 0, 3, 5, 4)",16
294,False,0.33549683325156016,1.9542183542829716,"(2, 3, 1, 0, 4, 5)",17
122,True,0.33529619836368685,1.9542228260293575,"(1, 0, 2, 4, 3, 5)",18
25,False,0.3352232288694252,1.9542421754205406,"(0, 2, 1, 3, 5, 4)",19
125,True,0.3353479622272049,1.9542422751210748,"(1, 0, 2, 5, 4, 3)",20
240,True,0.3353053333060041,1.9542453389312602,"(2, 0, 1, 3, 4, 5)",21
18,False,0.33535685866530485,1.9542458336704995,"(0, 1, 5, 2, 3, 4)",22
270,False,0.33535886407078075,1.9542588799276883,"(2, 1, 3, 0, 4, 5)",23
19,False,0.3353420507502922,1.9542761767998005,"(0, 1, 5, 2, 4, 3)",24
126,False,0.33540424584422984,1.9542763740374198,"(1, 0, 3, 2, 4, 5)",25
150,False,0.3353828748974459,1.9543329406199075,"(1, 2, 3, 0, 4, 5)",26
22,False,0.33544650584765745,1.9543342418021117,"(0, 1, 5, 4, 2, 3)",27
23,False,0.3351058832302497,1.9544208524607767,"(0, 1, 5, 4, 3, 2)",28
305,False,0.3351058832302497,1.9544208524607767,"(2, 3, 4, 5, 1, 0)",29
295,False,0.33576075182722404,1.955108509969569,"(2, 3, 1, 0, 5, 4)",30
268,True,0.33570122071762776,1.9551126311307276,"(2, 1, 0, 5, 3, 4)",31
266,True,0.33561177633362,1.9551235251683106,"(2, 1, 0, 4, 3, 5)",32
241,False,0.33580874001579597,1.9551354946178578,"(2, 0, 1, 3, 5, 4)",33
269,True,0.3354168202796265,1.9551429742600286,"(2, 1, 0, 5, 4, 3)",34
123,False,0.3357694583203198,1.955143324845256,"(1, 0, 2, 4, 5, 3)",35
271,False,0.33576982313822623,1.955149035614286,"(2, 1, 3, 0, 5, 4)",36
127,False,0.3356516057103123,1.9551665297240177,"(1, 0, 3, 2, 5, 4)",37
148,False,0.33583269400588245,1.9551866918229464,"(1, 2, 0, 5, 3, 4)",38
96,False,0.33544539007613217,1.9551975365893677,"(0, 5, 1, 2, 3, 4)",39
146,False,0.3358329799967099,1.9551975858605293,"(1, 2, 0, 4, 3, 5)",40
12,False,0.33569608535104434,1.9552118552980757,"(0, 1, 4, 2, 3, 5)",41
138,False,0.3356938896463525,1.9552132135600353,"(1, 0, 5, 2, 3, 4)",42
28,False,0.33579587815487205,1.95521615952342,"(0, 2, 1, 5, 3, 4)",43
149,False,0.3356889933437901,1.9552170349522473,"(1, 2, 0, 5, 4, 3)",44
151,False,0.33566756594341046,1.955223096306505,"(1, 2, 3, 0, 5, 4)",45
26,False,0.33569932074506537,1.9552270535610032,"(0, 2, 1, 4, 3, 5)",46
97,False,0.3358049080793396,1.9552278797186682,"(0, 5, 1, 2, 4, 3)",47
139,False,0.33580540923297675,1.9552435566893362,"(1, 0, 5, 2, 4, 3)",48
48,False,0.3356558623165018,1.9552453623114612,"(0, 3, 1, 2, 4, 5)",49
29,False,0.3355828463413202,1.9552465026527213,"(0, 2, 1, 5, 4, 3)",50
302,False,0.33572074811924435,1.955258765102399,"(2, 3, 4, 1, 0, 5)",51
288,False,0.3357733632525407,1.9552643211998513,"(2, 3, 0, 1, 4, 5)",52
296,False,0.3356027288657669,1.9552678721205758,"(2, 3, 1, 4, 0, 5)",53
100,False,0.33556778311644775,1.9552859447209798,"(0, 5, 1, 4, 2, 3)",54
16,False,0.33565683961414217,1.9552893693921047,"(0, 1, 4, 5, 2, 3)",55
114,False,0.335603402127677,1.9552950517391567,"(0, 5, 4, 1, 2, 3)",56
142,False,0.3357465215626443,1.9553016216916477,"(1, 0, 5, 4, 2, 3)",57
272,False,0.3358334453536423,1.9553083977652927,"(2, 1, 3, 4, 0, 5)",58
8,False,0.3357092472788469,1.955324700240166,"(0, 1, 3, 4, 2, 5)",59
14,False,0.3355313568842204,1.955352527563297,"(0, 1, 4, 3, 2, 5)",60
101,False,0.3357005628964459,1.9553725553796446,"(0, 5, 1, 4, 3, 2)",61
303,False,0.335700562896446,1.9553725553796448,"(2, 3, 4, 1, 5, 0)",62
54,False,0.3355050711304625,1.955373135979656,"(0, 3, 2, 1, 4, 5)",63
17,False,0.3357241311863706,1.9553759800507695,"(0, 1, 4, 5, 3, 2)",64
311,False,0.3357241311863708,1.95537598005077,"(2, 3, 5, 4, 1, 0)",65
297,False,0.33574839094973846,1.9553816623978217,"(2, 3, 1, 4, 5, 0)",66
115,False,0.33574839094973846,1.9553816623978217,"(0, 5, 4, 1, 3, 2)",67
152,False,0.33549356966721355,1.9553824584575115,"(1, 2, 3, 4, 0, 5)",68
304,False,0.33536431710344056,1.9553882323503127,"(2, 3, 4, 5, 0, 1)",69
143,False,0.33536431710344056,1.9553882323503127,"(1, 0, 5, 4, 3, 2)",70
30,False,0.33574143319233446,1.9554083752372606,"(0, 2, 3, 1, 4, 5)",71
118,False,0.33556535348748506,1.9554221880425384,"(0, 5, 4, 3, 1, 2)",72
273,False,0.3355653534874851,1.9554221880425386,"(2, 1, 3, 4, 5, 0)",73
153,False,0.33510228503098904,1.9554962487347574,"(1, 2, 3, 4, 5, 0)",74
