,is_well_nested,ms,ee,perm,i
0,True,0.3653495098343716,2.0163681352594294,"(0, 1, 2, 3, 4, 5)",0
120,True,0.3716982135147546,2.0218028431395068,"(1, 0, 2, 3, 4, 5)",1
1,False,0.3725616168460714,2.0228599354553767,"(0, 1, 2, 3, 5, 4)",2
5,True,0.3753652467839993,2.026960668384249,"(0, 1, 2, 5, 4, 3)",3
24,False,0.3739517310908438,2.027488160104363,"(0, 2, 1, 3, 4, 5)",4
144,False,0.3767237742587889,2.028125124969727,"(1, 2, 0, 3, 4, 5)",5
121,False,0.37831290630942493,2.028294643335454,"(1, 0, 2, 3, 5, 4)",6
264,True,0.37598468588386197,2.0287003453940633,"(2, 1, 0, 3, 4, 5)",7
4,True,0.37837467755531295,2.031851220104784,"(0, 1, 2, 5, 3, 4)",8
6,False,0.3759303402451244,2.0320055794528082,"(0, 1, 3, 2, 4, 5)",9
2,True,0.3759021022815631,2.032134637283301,"(0, 1, 2, 4, 3, 5)",10
125,True,0.380784666055924,2.0323953762643265,"(1, 0, 2, 5, 4, 3)",11
240,True,0.37753145485084494,2.033498088408777,"(2, 0, 1, 3, 4, 5)",12
3,False,0.37861089150538285,2.033735885758715,"(0, 1, 2, 4, 5, 3)",13
25,False,0.3787722789336436,2.033979960300311,"(0, 2, 1, 3, 5, 4)",14
145,False,0.3818904854042161,2.0346169251656745,"(1, 2, 0, 3, 5, 4)",15
265,False,0.38189585083622024,2.0351921455900106,"(2, 1, 0, 3, 5, 4)",16
23,False,0.3785870164675028,2.0364802125159125,"(0, 1, 5, 4, 3, 2)",17
305,False,0.3785870164675028,2.0364802125159125,"(2, 3, 4, 5, 1, 0)",18
124,True,0.3827386901115647,2.037285927984861,"(1, 0, 2, 5, 3, 4)",19
126,False,0.38022200759214614,2.0374402873328865,"(1, 0, 3, 2, 4, 5)",20
122,True,0.3794994720465019,2.0375693451633783,"(1, 0, 2, 4, 3, 5)",21
29,False,0.3806077844455249,2.0380806932291833,"(0, 2, 1, 5, 4, 3)",22
7,False,0.38047896769154643,2.0384973796487564,"(0, 1, 3, 2, 5, 4)",23
149,False,0.3853926671684821,2.038717658094547,"(1, 2, 0, 5, 4, 3)",24
150,False,0.3819992006263129,2.039024359800194,"(1, 2, 3, 0, 4, 5)",25
22,False,0.3828376314718949,2.0391482442805797,"(0, 1, 5, 4, 2, 3)",26
123,False,0.3833866046577847,2.039170593638792,"(1, 0, 2, 4, 5, 3)",27
269,True,0.3832930365217563,2.039292878518883,"(2, 1, 0, 5, 4, 3)",28
270,False,0.3812434049130745,2.0395995802245306,"(2, 1, 3, 0, 4, 5)",29
241,False,0.38336644110179213,2.0399898886047243,"(2, 0, 1, 3, 5, 4)",30
19,False,0.38219767809875693,2.041088055175719,"(0, 1, 5, 2, 4, 3)",31
143,False,0.3828897400369769,2.04191492039599,"(1, 0, 5, 4, 3, 2)",32
304,False,0.3828897400369768,2.04191492039599,"(2, 3, 4, 5, 0, 1)",33
153,False,0.3787683344673424,2.0419826367079903,"(1, 2, 3, 4, 5, 0)",34
119,False,0.3787683344673424,2.0419826367079903,"(0, 5, 4, 3, 2, 1)",35
273,False,0.38302039818918504,2.0425578571323264,"(2, 1, 3, 4, 5, 0)",36
118,False,0.383020398189185,2.0425578571323264,"(0, 5, 4, 3, 1, 2)",37
28,False,0.3845117486117433,2.042971244949717,"(0, 2, 1, 5, 3, 4)",38
26,False,0.3820180365112331,2.0432546621282355,"(0, 2, 1, 4, 3, 5)",39
148,False,0.38822111800675696,2.043608209815081,"(1, 2, 0, 5, 3, 4)",40
294,False,0.3833941931704128,2.043762797544795,"(2, 3, 1, 0, 4, 5)",41
146,False,0.3845453262467698,2.0438916269935987,"(1, 2, 0, 4, 3, 5)",42
127,False,0.38347277001670776,2.043932087528834,"(1, 0, 3, 2, 5, 4)",43
17,False,0.3845399687521782,2.0439667458259114,"(0, 1, 4, 5, 3, 2)",44
311,False,0.3845399687521783,2.0439667458259114,"(2, 3, 5, 4, 1, 0)",45
245,True,0.3841470985766757,2.0440906215335968,"(2, 0, 1, 5, 4, 3)",46
30,False,0.3816356394156991,2.044092731744953,"(0, 2, 3, 1, 4, 5)",47
268,True,0.387465126465035,2.0441834302394173,"(2, 1, 0, 5, 3, 4)",48
266,True,0.3831131663787003,2.0444668474179353,"(2, 1, 0, 4, 3, 5)",49
142,False,0.3872870574939005,2.044582952160657,"(1, 0, 5, 4, 2, 3)",50
27,False,0.3841791158832194,2.0448559106036486,"(0, 2, 1, 4, 5, 3)",51
147,False,0.3870329247779228,2.0454928754690123,"(1, 2, 0, 4, 5, 3)",52
151,False,0.386466755406453,2.045516159996142,"(1, 2, 3, 0, 5, 4)",53
18,False,0.38452838958194224,2.045978606896253,"(0, 1, 5, 2, 3, 4)",54
267,False,0.3855554285882228,2.046068095893349,"(2, 1, 0, 4, 5, 3)",55
271,False,0.38723770591596335,2.046091380420478,"(2, 1, 3, 0, 5, 4)",56
139,False,0.38781008114358473,2.046522763055796,"(1, 0, 5, 2, 4, 3)",57
16,False,0.3846465481666815,2.0466347775905787,"(0, 1, 4, 5, 2, 3)",58
115,False,0.3861121571219885,2.0467210744525905,"(0, 5, 4, 1, 3, 2)",59
297,False,0.38611215712198843,2.046721074452591,"(2, 3, 1, 4, 5, 0)",60
359,False,0.38259633767866386,2.0470359002490213,"(2, 5, 4, 3, 1, 0)",61
9,False,0.3825963376786639,2.0470359002490213,"(0, 1, 3, 4, 5, 2)",62
48,False,0.38239447297705687,2.0478152896312665,"(0, 3, 1, 2, 4, 5)",63
8,False,0.38260911138487397,2.048102683538275,"(0, 1, 3, 4, 2, 5)",64
54,False,0.38159042635740226,2.048782417078477,"(0, 3, 2, 1, 4, 5)",65
244,True,0.38798139521008845,2.0489811732541314,"(2, 0, 1, 5, 3, 4)",66
152,False,0.3839632448942015,2.049059348301658,"(1, 2, 3, 4, 0, 5)",67
242,True,0.38504578317915217,2.049264590432649,"(2, 0, 1, 4, 3, 5)",68
155,False,0.3854777855031436,2.0492721664950313,"(1, 2, 3, 5, 4, 0)",69
95,False,0.3854777855031436,2.0492721664950313,"(0, 4, 5, 3, 2, 1)",70
114,False,0.3857581512761782,2.0493891062172587,"(0, 5, 4, 1, 2, 3)",71
310,False,0.3880353685189344,2.049401453705989,"(2, 3, 5, 4, 0, 1)",72
137,False,0.3880353685189344,2.049401453705989,"(1, 0, 4, 5, 3, 2)",73
288,False,0.38459663036918645,2.049468134354918,"(2, 3, 0, 1, 4, 5)",74
272,False,0.3867817289193489,2.049634568725994,"(2, 1, 3, 4, 0, 5)",75
94,False,0.3874432320526201,2.0498473869193674,"(0, 4, 5, 3, 1, 2)",76
275,False,0.38744323205262005,2.0498473869193674,"(2, 1, 3, 5, 4, 0)",77
303,False,0.3864872215493056,2.0499492264135935,"(2, 3, 4, 1, 5, 0)",78
101,False,0.3864872215493056,2.0499492264135935,"(0, 5, 1, 4, 3, 2)",79
246,False,0.3835056886363293,2.050102660049367,"(2, 0, 3, 1, 4, 5)",80
295,False,0.38804605355005445,2.050254597740743,"(2, 3, 1, 0, 5, 4)",81
31,False,0.38585070814807804,2.050584531940901,"(0, 2, 3, 1, 5, 4)",82
243,False,0.3870668500442391,2.050865838908063,"(2, 0, 1, 4, 5, 3)",83
21,False,0.3873419641881677,2.051145963706812,"(0, 1, 5, 3, 4, 2)",84
329,False,0.3873419641881677,2.051145963706812,"(2, 4, 3, 5, 1, 0)",85
138,False,0.38852342313966637,2.05141331477633,"(1, 0, 5, 2, 3, 4)",86
136,False,0.38868838375627013,2.052069485470656,"(1, 0, 4, 5, 2, 3)",87
129,False,0.38619079709024634,2.0524706081290987,"(1, 0, 3, 4, 5, 2)",88
358,False,0.38619079709024645,2.0524706081290987,"(2, 5, 4, 3, 0, 1)",89
100,False,0.3852639602881176,2.0526172581782607,"(0, 5, 1, 4, 2, 3)",90
11,False,0.3881544585049135,2.0526560211087217,"(0, 1, 3, 5, 4, 2)",91
335,False,0.3881544585049136,2.052656021108722,"(2, 4, 5, 3, 1, 0)",92
