,is_well_nested,ms,ee,perm,i
264,True,0.400544296461667,2.072647534810505,"(2, 1, 0, 3, 4, 5)",0
266,True,0.40224283041838776,2.0726572517766133,"(2, 1, 0, 4, 3, 5)",1
240,True,0.4018982485851481,2.07286889018561,"(2, 0, 1, 3, 4, 5)",2
242,True,0.4014307552898309,2.0728786071517185,"(2, 0, 1, 4, 3, 5)",3
268,True,0.3983202916878312,2.0732174728082575,"(2, 1, 0, 5, 3, 4)",4
0,True,0.39832437373462837,2.0733862194479356,"(0, 1, 2, 3, 4, 5)",5
2,True,0.3988086602230235,2.0733959364140446,"(0, 1, 2, 4, 3, 5)",6
120,True,0.39833838307331343,2.0734219054096323,"(1, 0, 2, 3, 4, 5)",7
122,True,0.399510248617488,2.0734316223757405,"(1, 0, 2, 4, 3, 5)",8
244,True,0.39943221044653293,2.0734388281833604,"(2, 0, 1, 5, 3, 4)",9
4,True,0.3963540385553707,2.0739561574456875,"(0, 1, 2, 5, 3, 4)",10
269,True,0.398532394025058,2.0739721157986857,"(2, 1, 0, 5, 4, 3)",11
124,True,0.39606231654645363,2.0739918434073843,"(1, 0, 2, 5, 3, 4)",12
245,True,0.398365786912079,2.074193471173789,"(2, 0, 1, 5, 4, 3)",13
5,True,0.3954124771164419,2.074710800436116,"(0, 1, 2, 5, 4, 3)",14
125,True,0.3957736784674022,2.074746486397813,"(1, 0, 2, 5, 4, 3)",15
18,False,0.401474866126423,2.089161314411478,"(0, 1, 5, 2, 3, 4)",16
138,False,0.40104213406995515,2.0891970003731757,"(1, 0, 5, 2, 3, 4)",17
19,False,0.40138933722056075,2.0899159574019066,"(0, 1, 5, 2, 4, 3)",18
139,False,0.4015250670432222,2.0899516433636034,"(1, 0, 5, 2, 4, 3)",19
342,False,0.40671573523014115,2.095740849794545,"(2, 5, 1, 0, 3, 4)",20
336,False,0.4073654221906796,2.0959963119523533,"(2, 5, 0, 1, 3, 4)",21
14,False,0.40690321599810697,2.0960387913800838,"(0, 1, 4, 3, 2, 5)",22
134,False,0.4075607982358117,2.09607447734178,"(1, 0, 4, 3, 2, 5)",23
8,False,0.4076088434094374,2.0962662910203202,"(0, 1, 3, 4, 2, 5)",24
128,False,0.40705148520519174,2.0963019769820175,"(1, 0, 3, 4, 2, 5)",25
353,False,0.40705987249327225,2.0964765320825896,"(2, 5, 3, 4, 1, 0)",26
15,False,0.4070598724932727,2.0964765320825904,"(0, 1, 4, 3, 5, 2)",27
343,False,0.4074660894038689,2.0964954927849733,"(2, 5, 1, 0, 4, 3)",28
352,False,0.40786721143746474,2.0965122180442854,"(2, 5, 3, 4, 0, 1)",29
135,False,0.4078672114374653,2.0965122180442863,"(1, 0, 4, 3, 5, 2)",30
144,False,0.40767852442575203,2.096621041789429,"(1, 2, 0, 3, 4, 5)",31
146,False,0.40854513974200957,2.0966307587555377,"(1, 2, 0, 4, 3, 5)",32
359,False,0.40656510875631313,2.096704031722826,"(2, 5, 4, 3, 1, 0)",33
9,False,0.4065651087563136,2.096704031722827,"(0, 1, 3, 4, 5, 2)",34
329,False,0.40691341908061507,2.096725547509569,"(2, 4, 3, 5, 1, 0)",35
21,False,0.4069134190806155,2.0967255475095694,"(0, 1, 5, 3, 4, 2)",36
