,is_well_nested,ms,ee,perm,i
0,True,0.3402846772863054,1.961479191833193,"(0, 1, 2, 3, 4, 5)",0
264,True,0.34101029175427994,1.961479192161271,"(2, 1, 0, 3, 4, 5)",1
5,True,0.3395172774554448,1.9614791966993104,"(0, 1, 2, 5, 4, 3)",2
269,True,0.3402841460807069,1.9614791970273888,"(2, 1, 0, 5, 4, 3)",3
2,True,0.34026436999897836,1.961479712896235,"(0, 1, 2, 4, 3, 5)",4
266,True,0.3410799627477163,1.961479713224314,"(2, 1, 0, 4, 3, 5)",5
4,True,0.33952934858404654,1.9614797181625283,"(0, 1, 2, 5, 3, 4)",6
268,True,0.34026037164296796,1.9614797184906068,"(2, 1, 0, 5, 3, 4)",7
240,True,0.34108376158693265,1.961482508244693,"(2, 0, 1, 3, 4, 5)",8
245,True,0.3402613029481935,1.9614825131108107,"(2, 0, 1, 5, 4, 3)",9
120,True,0.340266353643522,1.9614825140725547,"(1, 0, 2, 3, 4, 5)",10
125,True,0.33953895429179465,1.9614825189386722,"(1, 0, 2, 5, 4, 3)",11
242,True,0.341021877182195,1.9614830293077359,"(2, 0, 1, 4, 3, 5)",12
244,True,0.3402823722513879,1.9614830345740288,"(2, 0, 1, 5, 3, 4)",13
122,True,0.3402981904640422,1.9614830351355979,"(1, 0, 2, 4, 3, 5)",14
124,True,0.3395299322088219,1.9614830404018901,"(1, 0, 2, 5, 3, 4)",15
19,False,0.3395767394559454,1.9616024087081578,"(0, 1, 5, 2, 4, 3)",16
18,False,0.33958644110148073,1.9616029301713758,"(0, 1, 5, 2, 3, 4)",17
139,False,0.3395937119095698,1.9616057309475199,"(1, 0, 5, 2, 4, 3)",18
138,False,0.3395807913008039,1.961606252410738,"(1, 0, 5, 2, 3, 4)",19
9,False,0.34060512931680675,1.9616602696024161,"(0, 1, 3, 4, 5, 2)",20
359,False,0.34060512931680686,1.9616602696024166,"(2, 5, 4, 3, 1, 0)",21
305,False,0.34032914342497356,1.9616602697390202,"(2, 3, 4, 5, 1, 0)",22
23,False,0.3403291434249739,1.961660269739021,"(0, 1, 5, 4, 3, 2)",23
15,False,0.3405618064225357,1.961660790221476,"(0, 1, 4, 3, 5, 2)",24
353,False,0.34056180642253586,1.9616607902214767,"(2, 5, 3, 4, 1, 0)",25
329,False,0.34035594170681577,1.9616607903181638,"(2, 4, 3, 5, 1, 0)",26
21,False,0.34035594170681616,1.9616607903181649,"(0, 1, 5, 3, 4, 2)",27
8,False,0.34061003905033654,1.961662763222193,"(0, 1, 3, 4, 2, 5)",28
14,False,0.34055956785329383,1.9616632838412542,"(0, 1, 4, 3, 2, 5)",29
129,False,0.34055911363274544,1.961663591841779,"(1, 0, 3, 4, 5, 2)",30
358,False,0.3405591136327462,1.961663591841781,"(2, 5, 4, 3, 0, 1)",31
143,False,0.340360020884739,1.9616635919783827,"(1, 0, 5, 4, 3, 2)",32
304,False,0.34036002088473954,1.9616635919783842,"(2, 3, 4, 5, 0, 1)",33
135,False,0.34061301384535947,1.9616641124608398,"(1, 0, 4, 3, 5, 2)",34
352,False,0.3406130138453599,1.9616641124608412,"(2, 5, 3, 4, 0, 1)",35
141,False,0.34034219347584105,1.9616641125575265,"(1, 0, 5, 3, 4, 2)",36
328,False,0.34034219347584166,1.9616641125575283,"(2, 4, 3, 5, 0, 1)",37
343,False,0.34060644867616746,1.961665262196378,"(2, 5, 1, 0, 4, 3)",38
342,False,0.3405557927756375,1.9616657836595959,"(2, 5, 1, 0, 3, 4)",39
128,False,0.3405642681088757,1.961666085461556,"(1, 0, 3, 4, 2, 5)",40
134,False,0.3406135607842286,1.9616666060806167,"(1, 0, 4, 3, 2, 5)",41
337,False,0.3405635978242365,1.9616685787961399,"(2, 5, 0, 1, 4, 3)",42
336,False,0.3406112650030616,1.9616691002593578,"(2, 5, 0, 1, 3, 4)",43
302,False,0.34110789977560485,1.9617256166019277,"(2, 3, 4, 1, 0, 5)",44
326,False,0.3411747176849793,1.961726137181071,"(2, 4, 3, 1, 0, 5)",45
300,False,0.3411730813440724,1.9617289338385124,"(2, 3, 4, 0, 1, 5)",46
324,False,0.34110763524014687,1.9617294544176562,"(2, 4, 3, 0, 1, 5)",47
3,False,0.34235837516125744,1.9691412012121374,"(0, 1, 2, 4, 5, 3)",48
267,False,0.34306267097713,1.9691412015402154,"(2, 1, 0, 4, 5, 3)",49
1,False,0.3423586234339056,1.9691412016123127,"(0, 1, 2, 3, 5, 4)",50
265,False,0.34305711755463836,1.969141201940391,"(2, 1, 0, 3, 5, 4)",51
24,False,0.3430931172653544,1.9691424388944123,"(0, 2, 1, 3, 4, 5)",52
29,False,0.3423823818582864,1.9691424437605294,"(0, 2, 1, 5, 4, 3)",53
144,False,0.34308474426779095,1.9691424450503543,"(1, 2, 0, 3, 4, 5)",54
149,False,0.3423827539720664,1.9691424499164718,"(1, 2, 0, 5, 4, 3)",55
26,False,0.34309695940457136,1.9691429599574546,"(0, 2, 1, 4, 3, 5)",56
28,False,0.34238720067245987,1.9691429652237475,"(0, 2, 1, 5, 3, 4)",57
146,False,0.3430968222304214,1.9691429661133972,"(1, 2, 0, 4, 3, 5)",58
148,False,0.34238703728756087,1.9691429713796902,"(1, 2, 0, 5, 3, 4)",59
243,False,0.3430687278717153,1.9691445176236377,"(2, 0, 1, 4, 5, 3)",60
241,False,0.34306837958256603,1.969144518023813,"(2, 0, 1, 3, 5, 4)",61
123,False,0.34236891012924003,1.9691445234514995,"(1, 0, 2, 4, 5, 3)",62
121,False,0.3423659668815855,1.9691445238516745,"(1, 0, 2, 3, 5, 4)",63
283,False,0.3428823058076056,1.9692623402059182,"(2, 1, 5, 0, 4, 3)",64
282,False,0.34287792223996166,1.9692628616691366,"(2, 1, 5, 0, 3, 4)",65
6,False,0.3428960045987528,1.969263887852525,"(0, 1, 3, 2, 4, 5)",66
12,False,0.34289280956996765,1.9692649295346278,"(0, 1, 4, 2, 3, 5)",67
126,False,0.3428923435790747,1.9692672100918869,"(1, 0, 3, 2, 4, 5)",68
132,False,0.34289488235690474,1.9692682517739897,"(1, 0, 4, 2, 3, 5)",69
259,False,0.3428851693812971,1.9692689728891022,"(2, 0, 5, 1, 4, 3)",70
258,False,0.34287172269032445,1.9692694943523203,"(2, 0, 5, 1, 3, 4)",71
335,False,0.3428965668269375,1.969322274328648,"(2, 4, 5, 3, 1, 0)",72
11,False,0.3428965668269378,1.969322274328649,"(0, 1, 3, 5, 4, 2)",73
311,False,0.3428938342685484,1.9693222743685652,"(2, 3, 5, 4, 1, 0)",74
17,False,0.3428938342685485,1.9693222743685654,"(0, 1, 4, 5, 3, 2)",75
22,False,0.34243716402560587,1.9693242516746996,"(0, 1, 5, 4, 2, 3)",76
97,False,0.34244522566567265,1.9693251926010067,"(0, 5, 1, 2, 4, 3)",77
20,False,0.34243223507411136,1.9693252937170613,"(0, 1, 5, 3, 2, 4)",78
131,False,0.3428947693971285,1.969325596568011,"(1, 0, 3, 5, 4, 2)",79
334,False,0.34289476939712893,1.969325596568012,"(2, 4, 5, 3, 0, 1)",80
137,False,0.34289980844444873,1.9693255966079275,"(1, 0, 4, 5, 3, 2)",81
310,False,0.3428998084444493,1.9693255966079288,"(2, 3, 5, 4, 0, 1)",82
96,False,0.34244499862464267,1.969325714064225,"(0, 5, 1, 2, 3, 4)",83
142,False,0.3424429218737515,1.9693275739140614,"(1, 0, 5, 4, 2, 3)",84
140,False,0.3424422316220726,1.9693286159564238,"(1, 0, 5, 3, 2, 4)",85
217,False,0.342446476035188,1.969331832076956,"(1, 5, 0, 2, 4, 3)",86
216,False,0.3424442520610218,1.9693323535401739,"(1, 5, 0, 2, 3, 4)",87
303,False,0.3431581622202161,1.9693830536318697,"(2, 3, 4, 1, 5, 0)",88
101,False,0.34315816222021617,1.9693830536318697,"(0, 5, 1, 4, 3, 2)",89
99,False,0.34315286788571714,1.9693835742110137,"(0, 5, 1, 3, 4, 2)",90
327,False,0.3431528678857173,1.9693835742110144,"(2, 4, 3, 1, 5, 0)",91
301,False,0.34316475377839206,1.9693896931078192,"(2, 3, 4, 0, 5, 1)",92
221,False,0.34316475377839206,1.9693896931078194,"(1, 5, 0, 4, 3, 2)",93
219,False,0.3431581318897814,1.969390213686963,"(1, 5, 0, 3, 4, 2)",94
325,False,0.34315813188978145,1.969390213686963,"(2, 4, 3, 0, 5, 1)",95
27,False,0.3452832576334879,1.9768044482733562,"(0, 2, 1, 4, 5, 3)",96
25,False,0.3453004386658281,1.9768044486735323,"(0, 2, 1, 3, 5, 4)",97
147,False,0.34530006164283894,1.9768044544292984,"(1, 2, 0, 4, 5, 3)",98
145,False,0.3452815170670767,1.976804454829474,"(1, 2, 0, 3, 5, 4)",99
270,False,0.34642705402121654,1.9769238188602731,"(2, 1, 3, 0, 4, 5)",100
276,False,0.3465469317149526,1.976924860580015,"(2, 1, 4, 0, 3, 5)",101
163,False,0.34494920065336027,1.9769255930950016,"(1, 2, 5, 0, 4, 3)",102
7,False,0.3449485708508756,1.9769258976316442,"(0, 1, 3, 2, 5, 4)",103
162,False,0.3449479985491218,1.9769261145582193,"(1, 2, 5, 0, 3, 4)",104
13,False,0.34494789537738246,1.976926417850529,"(0, 1, 4, 2, 5, 3)",105
43,False,0.3449501061902495,1.9769289035388211,"(0, 2, 5, 1, 4, 3)",106
127,False,0.34495282981865516,1.9769292198710064,"(1, 0, 3, 2, 5, 4)",107
42,False,0.344952151852045,1.9769294250020395,"(0, 2, 5, 1, 3, 4)",108
133,False,0.3449525986399003,1.9769297400898913,"(1, 0, 4, 2, 5, 3)",109
246,False,0.3465489512097182,1.9769304519605202,"(2, 0, 3, 1, 4, 5)",110
252,False,0.34643136738740987,1.976931493833006,"(2, 0, 4, 1, 3, 5)",111
272,False,0.34618638900767806,1.976982625154535,"(2, 1, 3, 4, 0, 5)",112
278,False,0.3461928551746841,1.9769831458112341,"(2, 1, 4, 3, 0, 5)",113
16,False,0.34497359881817535,1.9769862563042437,"(0, 1, 4, 5, 2, 3)",114
10,False,0.3449744324706021,1.976986777727545,"(0, 1, 3, 5, 2, 4)",115
294,False,0.34619588286273056,1.9769882249978208,"(2, 3, 1, 0, 4, 5)",116
103,False,0.3449769470729006,1.9769884403704512,"(0, 5, 2, 1, 4, 3)",117
102,False,0.344966602466992,1.9769889618336691,"(0, 5, 2, 1, 3, 4)",118
136,False,0.3449760997381209,1.976989578543606,"(1, 0, 4, 5, 2, 3)",119
318,False,0.3461858831400182,1.9769897872967062,"(2, 4, 1, 0, 3, 5)",120
130,False,0.34496814570643064,1.9769900999669074,"(1, 0, 3, 5, 2, 4)",121
288,False,0.3461957842371872,1.9769915420146453,"(2, 3, 0, 1, 4, 5)",122
223,False,0.3449734512951782,1.9769917632466365,"(1, 5, 2, 0, 4, 3)",123
222,False,0.3449715955355423,1.9769922847098544,"(1, 5, 2, 0, 3, 4)",124
248,False,0.3461933753502931,1.9769925754913666,"(2, 0, 3, 4, 1, 5)",125
254,False,0.34619770430858937,1.976993096300812,"(2, 0, 4, 3, 1, 5)",126
312,False,0.34619859056383223,1.9769931044662767,"(2, 4, 0, 1, 3, 5)",127
61,False,0.3456659197248954,1.9770429852683367,"(0, 3, 4, 1, 5, 2)",128
347,False,0.3456659197248956,1.977042985268337,"(2, 5, 1, 4, 3, 0)",129
345,False,0.3456685652956047,1.9770435059628457,"(2, 5, 1, 3, 4, 0)",130
85,False,0.345668565295605,1.9770435059628466,"(0, 4, 3, 1, 5, 2)",131
51,False,0.34596626155977384,1.9770445381091384,"(0, 3, 1, 4, 5, 2)",132
357,False,0.34596626155977395,1.9770445381091388,"(2, 5, 4, 1, 3, 0)",133
60,False,0.3456748276678352,1.9770454788881129,"(0, 3, 4, 1, 2, 5)",134
351,False,0.3458747319509018,1.9770455794227075,"(2, 5, 3, 1, 4, 0)",135
75,False,0.34587473195090224,1.9770455794227086,"(0, 4, 1, 3, 5, 2)",136
84,False,0.34567558432616313,1.977045999582623,"(0, 4, 3, 1, 2, 5)",137
296,False,0.34646805465767055,1.9770470312920818,"(2, 3, 1, 4, 0, 5)",138
50,False,0.34597453600402756,1.977047031728915,"(0, 3, 1, 4, 2, 5)",139
100,False,0.3453645228980895,1.9770470355675482,"(0, 5, 1, 4, 2, 3)",140
346,False,0.34595927897161044,1.977047036554296,"(2, 5, 1, 4, 0, 3)",141
320,False,0.34657986030681726,1.9770480725279247,"(2, 4, 1, 3, 0, 5)",142
74,False,0.3458817537065517,1.9770480730424855,"(0, 4, 1, 3, 2, 5)",143
98,False,0.3453745337953195,1.9770480776099104,"(0, 5, 1, 3, 2, 4)",144
344,False,0.3458661484141743,1.9770480787120226,"(2, 5, 1, 3, 0, 4)",145
356,False,0.34567073917128766,1.9770485893950978,"(2, 5, 4, 1, 0, 3)",146
350,False,0.3456694791905427,1.9770501521718846,"(2, 5, 3, 1, 0, 4)",147
171,False,0.3458816685131288,1.9770511769020764,"(1, 3, 0, 4, 5, 2)",148
355,False,0.3458816685131293,1.9770511769020778,"(2, 5, 4, 0, 3, 1)",149
354,False,0.34567106214726756,1.9770519059486729,"(2, 5, 4, 0, 1, 3)",150
195,False,0.34596885841234953,1.9770522180907018,"(1, 4, 0, 3, 5, 2)",151
349,False,0.34596885841234953,1.9770522180907018,"(2, 5, 3, 0, 4, 1)",152
181,False,0.34566452258027525,1.9770529406610364,"(1, 3, 4, 0, 5, 2)",153
341,False,0.3456645225802758,1.977052940661038,"(2, 5, 0, 4, 3, 1)",154
205,False,0.345672361520532,1.9770534612306014,"(1, 4, 3, 0, 5, 2)",155
339,False,0.3456723615205321,1.9770534612306017,"(2, 5, 0, 3, 4, 1)",156
348,False,0.34566292075346816,1.977053468600515,"(2, 5, 3, 0, 1, 4)",157
290,False,0.3465896287351922,1.9770536655454924,"(2, 3, 0, 4, 1, 5)",158
340,False,0.3458802013734447,1.9770536697076326,"(2, 5, 0, 4, 1, 3)",159
170,False,0.3458856340091634,1.977053670521853,"(1, 3, 0, 4, 2, 5)",160
220,False,0.3453842218708991,1.9770536750434975,"(1, 5, 0, 4, 2, 3)",161
314,False,0.34646996747658854,1.9770547069340807,"(2, 4, 0, 3, 1, 5)",162
194,False,0.3459740156354352,1.9770547117104784,"(1, 4, 0, 3, 2, 5)",163
338,False,0.3459572254360035,1.9770547117404147,"(2, 5, 0, 3, 1, 4)",164
218,False,0.3453655080363792,1.977054717085859,"(1, 5, 0, 3, 2, 4)",165
