,is_well_nested,ms,ee,perm,i
0,True,0.4542714572491297,2.1885536921299975,"(0, 1, 2, 3, 4, 5)",0
360,True,0.4542714572491297,2.1885536921299975,general_0,1
120,True,0.4771313162268659,2.204817914955022,"(1, 0, 2, 3, 4, 5)",2
1,False,0.4864985841061104,2.2131855012674775,"(0, 1, 2, 3, 5, 4)",3
121,False,0.5015663425499167,2.229449724092503,"(1, 0, 2, 3, 5, 4)",4
2,True,0.49361645810396815,2.229991499725453,"(0, 1, 2, 4, 3, 5)",5
6,False,0.495525871455293,2.2312339186180736,"(0, 1, 3, 2, 4, 5)",6
24,False,0.49382395310988747,2.2347280422463225,"(0, 2, 1, 3, 4, 5)",7
4,True,0.5034687928671672,2.237063570960487,"(0, 1, 2, 5, 3, 4)",8
144,False,0.4943812379769265,2.2374028294448767,"(1, 2, 0, 3, 4, 5)",9
5,True,0.5032823083681995,2.2384637039133057,"(0, 1, 2, 5, 4, 3)",10
264,True,0.4946042473550033,2.2441198425201194,"(2, 1, 0, 3, 4, 5)",11
23,False,0.49955284629038127,2.24584912162612,"(0, 1, 5, 4, 3, 2)",12
305,False,0.49955284629038177,2.2458491216261214,"(2, 3, 4, 5, 1, 0)",13
122,True,0.49637674668176807,2.2462557225504773,"(1, 0, 2, 4, 3, 5)",14
126,False,0.504173875486129,2.2474981414430983,"(1, 0, 3, 2, 4, 5)",15
124,True,0.5147989811686798,2.2533277937855107,"(1, 0, 2, 5, 3, 4)",16
125,True,0.5107410682838002,2.2547279267383304,"(1, 0, 2, 5, 4, 3)",17
22,False,0.5168925851926682,2.255293032332683,"(0, 1, 5, 4, 2, 3)",18
7,False,0.5110638169257622,2.2558657277555536,"(0, 1, 3, 2, 5, 4)",19
3,False,0.5083157211368257,2.256023441815752,"(0, 1, 2, 4, 5, 3)",20
18,False,0.5096528178413798,2.257355219202922,"(0, 1, 5, 2, 3, 4)",21
240,True,0.5015106010244883,2.2577092781465895,"(2, 0, 1, 3, 4, 5)",22
19,False,0.5172163881866036,2.2587553521557426,"(0, 1, 5, 2, 4, 3)",23
25,False,0.5071638865732169,2.2593598513838007,"(0, 2, 1, 3, 5, 4)",24
145,False,0.5141285190876067,2.2620346385823566,"(1, 2, 0, 3, 5, 4)",25
304,False,0.49878626631048534,2.262113344451146,"(2, 3, 4, 5, 0, 1)",26
143,False,0.49878626631048534,2.262113344451146,"(1, 0, 5, 4, 3, 2)",27
150,False,0.5060885432468799,2.265019053876827,"(1, 2, 3, 0, 4, 5)",28
265,False,0.5115024470665085,2.268751651657599,"(2, 1, 0, 3, 5, 4)",29
17,False,0.5206277477431782,2.2699951684961492,"(0, 1, 4, 5, 3, 2)",30
311,False,0.5206277477431785,2.26999516849615,"(2, 3, 5, 4, 1, 0)",31
142,False,0.521088700202329,2.271557255157709,"(1, 0, 5, 4, 2, 3)",32
270,False,0.5103834769526014,2.2717360669520694,"(2, 1, 3, 0, 4, 5)",33
8,False,0.5151747163287224,2.2720649986209382,"(0, 1, 3, 4, 2, 5)",34
127,False,0.5123566835948046,2.2721299505805774,"(1, 0, 3, 2, 5, 4)",35
123,False,0.520524151490977,2.2722876646407766,"(1, 0, 2, 4, 5, 3)",36
138,False,0.5197060802236428,2.2736194420279467,"(1, 0, 5, 2, 3, 4)",37
294,False,0.5123419777907621,2.273632550991089,"(2, 3, 1, 0, 4, 5)",38
14,False,0.5057649219968566,2.2738224672453273,"(0, 1, 4, 3, 2, 5)",39
12,False,0.5152846255233303,2.274429194837918,"(0, 1, 4, 2, 3, 5)",40
139,False,0.5243741410773597,2.2750195749807665,"(1, 0, 5, 2, 4, 3)",41
26,False,0.5127971725643705,2.276165849841776,"(0, 2, 1, 4, 3, 5)",42
153,False,0.49672994235287,2.277117498880777,"(1, 2, 3, 4, 5, 0)",43
119,False,0.49672994235287,2.277117498880777,"(0, 5, 4, 3, 2, 1)",44
101,False,0.518621082595198,2.2784064198055267,"(0, 5, 1, 4, 3, 2)",45
303,False,0.518621082595198,2.2784064198055267,"(2, 3, 4, 1, 5, 0)",46
146,False,0.5162296593127913,2.278840637040332,"(1, 2, 0, 4, 3, 5)",47
