,is_well_nested,ms,ee,perm,i
25,False,1.2373673780538164,3.302853349278397,"(0, 2, 1, 3, 5, 4)",0
27,False,1.2358934883232946,3.3113028175137753,"(0, 2, 1, 4, 5, 3)",1
28,False,1.236749253514624,3.311459601798593,"(0, 2, 1, 5, 3, 4)",2
145,False,1.2394501250218166,3.311583499906594,"(1, 2, 0, 3, 5, 4)",3
121,False,1.2434056338158836,3.3127605941516025,"(1, 0, 2, 3, 5, 4)",4
1,False,1.247801712593755,3.314970704393274,"(0, 1, 2, 3, 5, 4)",5
29,False,1.2430961148186517,3.316013825972049,"(0, 2, 1, 5, 4, 3)",6
24,False,1.2363243979663665,3.3183690725512456,"(0, 2, 1, 3, 4, 5)",7
147,False,1.2448020572857508,3.320032968141973,"(1, 2, 0, 4, 5, 3)",8
148,False,1.2485010316753071,3.3201897524267903,"(1, 2, 0, 5, 3, 4)",9
123,False,1.249801586315784,3.3212100623869816,"(1, 0, 2, 4, 5, 3)",10
124,True,1.245492049444253,3.3213668466718,"(1, 0, 2, 5, 3, 4)",11
26,False,1.2460799759343724,3.3222643166131705,"(0, 2, 1, 4, 3, 5)",12
3,False,1.2540757837094743,3.323420172628653,"(0, 1, 2, 4, 5, 3)",13
241,False,1.2428904747887592,3.3234373228582412,"(2, 0, 1, 3, 5, 4)",14
4,True,1.2564158722039716,3.323576956913472,"(0, 1, 2, 5, 3, 4)",15
149,False,1.2452227882185494,3.324743976600246,"(1, 2, 0, 5, 4, 3)",16
125,True,1.251458871824562,3.325921070845255,"(1, 0, 2, 5, 4, 3)",17
144,False,1.249017368354052,3.3270992231794425,"(1, 2, 0, 3, 4, 5)",18
5,True,1.2547484262772988,3.328131181086927,"(0, 1, 2, 5, 4, 3)",19
120,True,1.2472527480108897,3.3282763174244527,"(1, 0, 2, 3, 4, 5)",20
0,True,1.2545188085950771,3.330486427666124,"(0, 1, 2, 3, 4, 5)",21
146,False,1.250350126440014,3.330994467241367,"(1, 2, 0, 4, 3, 5)",22
243,False,1.2429165708983532,3.3318867910936207,"(2, 0, 1, 4, 5, 3)",23
244,True,1.2471775320472456,3.332043575378438,"(2, 0, 1, 5, 3, 4)",24
122,True,1.254131577955265,3.3321715614863763,"(1, 0, 2, 4, 3, 5)",25
265,False,1.2516207544380678,3.33437758372811,"(2, 1, 0, 3, 5, 4)",26
2,True,1.2536093821457874,3.334381671728048,"(0, 1, 2, 4, 3, 5)",27
245,True,1.2544107294312925,3.3365977995518934,"(2, 0, 1, 5, 4, 3)",28
240,True,1.246873339576176,3.3389530461310906,"(2, 0, 1, 3, 4, 5)",29
267,False,1.2521921974277963,3.3428270519634897,"(2, 1, 0, 4, 5, 3)",30
242,True,1.2446252343744493,3.3428482901930145,"(2, 0, 1, 4, 3, 5)",31
