,is_well_nested,ms,ee,perm,i
0,True,0.3421193240580057,1.9687690700821525,"(0, 1, 2, 3, 4, 5)",0
1,False,0.34527070872609117,1.971801325898591,"(0, 1, 2, 3, 5, 4)",1
120,True,0.34536467499944623,1.9719644973772776,"(1, 0, 2, 3, 4, 5)",2
121,False,0.3478552094261579,1.974996753193716,"(1, 0, 2, 3, 5, 4)",3
6,False,0.3471510139431376,1.975473459907831,"(0, 1, 3, 2, 4, 5)",4
264,True,0.3470214728064258,1.9755413177942311,"(2, 1, 0, 3, 4, 5)",5
5,True,0.347257186235317,1.9756060158524296,"(0, 1, 2, 5, 4, 3)",6
2,True,0.34686213863436605,1.9758133954227903,"(0, 1, 2, 4, 3, 5)",7
4,True,0.34762633843914914,1.9760745425881605,"(0, 1, 2, 5, 3, 4)",8
24,False,0.3473112474627684,1.9767540386064322,"(0, 2, 1, 3, 4, 5)",9
144,False,0.34793117270847485,1.9769993325414728,"(1, 2, 0, 3, 4, 5)",10
3,False,0.34828883179740816,1.9783771245034973,"(0, 1, 2, 4, 5, 3)",11
240,True,0.3483013174187639,1.9784914511543148,"(2, 0, 1, 3, 4, 5)",12
7,False,0.3489261553992991,1.9785057157242698,"(0, 1, 3, 2, 5, 4)",13
265,False,0.34866622079881215,1.9785735736106695,"(2, 1, 0, 3, 5, 4)",14
126,False,0.34872915461971243,1.9786688872029563,"(1, 0, 3, 2, 4, 5)",15
125,True,0.3489327659971815,1.978801443147555,"(1, 0, 2, 5, 4, 3)",16
122,True,0.3483698894127224,1.9790088227179141,"(1, 0, 2, 4, 3, 5)",17
124,True,0.34915848708895797,1.9792699698832859,"(1, 0, 2, 5, 3, 4)",18
294,False,0.3494871645967318,1.9793400250114312,"(2, 3, 1, 0, 4, 5)",19
22,False,0.34974136762455077,1.9797070809389892,"(0, 1, 5, 4, 2, 3)",20
25,False,0.34876766279390525,1.9797862944228708,"(0, 2, 1, 3, 5, 4)",21
305,False,0.348464307879389,1.9799942089629359,"(2, 3, 4, 5, 1, 0)",22
23,False,0.3484643078793891,1.979994208962936,"(0, 1, 5, 4, 3, 2)",23
145,False,0.34942161253526,1.9800315883579112,"(1, 2, 0, 3, 5, 4)",24
19,False,0.34944138765001526,1.9800996785532952,"(0, 1, 5, 2, 4, 3)",25
18,False,0.3493177152171616,1.9805682052890263,"(0, 1, 5, 2, 3, 4)",26
270,False,0.3496262628340255,1.9808145348781394,"(2, 1, 3, 0, 4, 5)",27
241,False,0.3504368989289347,1.981523706970753,"(2, 0, 1, 3, 5, 4)",28
123,False,0.35041149592404214,1.9815725517986214,"(1, 0, 2, 4, 5, 3)",29
127,False,0.3495336213895235,1.981701143019395,"(1, 0, 3, 2, 5, 4)",30
150,False,0.3497902609101512,1.9822725496253806,"(1, 2, 3, 0, 4, 5)",31
295,False,0.3502068173790531,1.9823722808278699,"(2, 3, 1, 0, 5, 4)",32
269,True,0.3488937463680194,1.982378263564508,"(2, 1, 0, 5, 4, 3)",33
266,True,0.3496380521523219,1.9825856431348676,"(2, 1, 0, 4, 3, 5)",34
