,is_well_nested,ms,ee,perm,i
0,True,0.33339914410637195,1.950129321853108,"(0, 1, 2, 3, 4, 5)",0
360,True,0.33339914410637195,1.950129321853108,general_0,1
1,False,0.3341909447269715,1.950718661822001,"(0, 1, 2, 3, 5, 4)",2
120,True,0.33418114418811756,1.9507898588255688,"(1, 0, 2, 3, 4, 5)",3
121,False,0.3348636720590781,1.9513791987944624,"(1, 0, 2, 3, 5, 4)",4
6,False,0.3343647419905717,1.9514615342202992,"(0, 1, 3, 2, 4, 5)",5
264,True,0.33458782166532625,1.9515071875679137,"(2, 1, 0, 3, 4, 5)",6
5,True,0.33466926880724984,1.9515111272735848,"(0, 1, 2, 5, 4, 3)",7
2,True,0.33429527437825796,1.9515217693265439,"(0, 1, 2, 4, 3, 5)",8
4,True,0.3347332887020189,1.9515510260712576,"(0, 1, 2, 5, 3, 4)",9
24,False,0.33438313127480257,1.9517076701890204,"(0, 2, 1, 3, 4, 5)",10
144,False,0.33474582347255166,1.9517375768892278,"(1, 2, 0, 3, 4, 5)",11
7,False,0.3348869729757732,1.9520508741891929,"(0, 1, 3, 2, 5, 4)",12
3,False,0.3347978707442023,1.9520712104977644,"(0, 1, 2, 4, 5, 3)",13
265,False,0.33514793030926315,1.9520965275368074,"(2, 1, 0, 3, 5, 4)",14
126,False,0.33485071371822994,1.95212207119276,"(1, 0, 3, 2, 4, 5)",15
240,True,0.3347759840406149,1.9521378178401683,"(2, 0, 1, 3, 4, 5)",16
294,False,0.33502464449580505,1.9521662124936658,"(2, 3, 1, 0, 4, 5)",17
125,True,0.3352060630172127,1.9521716642460456,"(1, 0, 2, 5, 4, 3)",18
122,True,0.3347788390843787,1.952182306299005,"(1, 0, 2, 4, 3, 5)",19
124,True,0.33523045435136134,1.9522115630437187,"(1, 0, 2, 5, 3, 4)",20
22,False,0.3351324242765591,1.952260155655976,"(0, 1, 5, 4, 2, 3)",21
25,False,0.3348823618527922,1.9522970101579138,"(0, 2, 1, 3, 5, 4)",22
145,False,0.33526226004667214,1.9523269168581214,"(1, 2, 0, 3, 5, 4)",23
19,False,0.3350592785337881,1.9523292203446312,"(0, 1, 5, 2, 4, 3)",24
305,False,0.33489960633758215,1.9523508869208657,"(2, 3, 4, 5, 1, 0)",25
23,False,0.33489960633758215,1.9523508869208657,"(0, 1, 5, 4, 3, 2)",26
18,False,0.3350494987991076,1.9523691191423043,"(0, 1, 5, 2, 3, 4)",27
270,False,0.33503171876249865,1.9524437366836764,"(2, 1, 3, 0, 4, 5)",28
150,False,0.33510814168711445,1.952674126004991,"(1, 2, 3, 0, 4, 5)",29
127,False,0.3352271316740228,1.9527114111616537,"(1, 0, 3, 2, 5, 4)",30
241,False,0.3353812374266657,1.952727157809062,"(2, 0, 1, 3, 5, 4)",31
123,False,0.3353765549941094,1.9527317474702253,"(1, 0, 2, 4, 5, 3)",32
295,False,0.3354406408656865,1.952755552462559,"(2, 3, 1, 0, 5, 4)",33
288,False,0.33515486802377026,1.9528598052523545,"(2, 3, 0, 1, 4, 5)",34
16,False,0.3352445755459405,1.9528857049720922,"(0, 1, 4, 5, 2, 3)",35
269,True,0.3353628103459336,1.9528889929883906,"(2, 1, 0, 5, 4, 3)",36
266,True,0.33510168523364,1.952899635041351,"(2, 1, 0, 4, 3, 5)",37
142,False,0.33551361650657147,1.9529206926284366,"(1, 0, 5, 4, 2, 3)",38
268,True,0.3355568641628391,1.9529288917860634,"(2, 1, 0, 5, 3, 4)",39
12,False,0.33492516457715166,1.9529654117137065,"(0, 1, 4, 2, 3, 5)",40
311,False,0.3353360728102819,1.9529764362369817,"(2, 3, 5, 4, 1, 0)",41
17,False,0.3353360728102819,1.9529764362369817,"(0, 1, 4, 5, 3, 2)",42
139,False,0.3355527371672865,1.952989757317092,"(1, 0, 5, 2, 4, 3)",43
304,False,0.3352496631135207,1.9530114238933265,"(2, 3, 4, 5, 0, 1)",44
143,False,0.3352496631135207,1.9530114238933265,"(1, 0, 5, 4, 3, 2)",45
