,is_well_nested,ms,ee,perm,i
125,True,0.934287500747123,2.954036706498985,"(1, 0, 2, 5, 4, 3)",0
121,False,0.9375826419742321,2.9553624342966427,"(1, 0, 2, 3, 5, 4)",1
120,True,0.9378511279327274,2.9568250804399647,"(1, 0, 2, 3, 4, 5)",2
123,False,0.9375299721638097,2.9579615434674063,"(1, 0, 2, 4, 5, 3)",3
149,False,0.9355313327687191,2.959122960262248,"(1, 2, 0, 5, 4, 3)",4
124,True,0.9403248124243451,2.9593837079075276,"(1, 0, 2, 5, 3, 4)",5
5,True,0.9344234435706295,2.9604382001487832,"(0, 1, 2, 5, 4, 3)",6
145,False,0.9393856386911767,2.960448688059906,"(1, 2, 0, 3, 5, 4)",7
245,True,0.9416596636342024,2.9614303745252215,"(2, 0, 1, 5, 4, 3)",8
1,False,0.9357008133085011,2.9617639279464405,"(0, 1, 2, 3, 5, 4)",9
29,False,0.9408313186647842,2.961793732841116,"(0, 2, 1, 5, 4, 3)",10
144,False,0.9389910643654389,2.9619113342032275,"(1, 2, 0, 3, 4, 5)",11
241,False,0.9362651871247041,2.962756102322879,"(2, 0, 1, 3, 5, 4)",12
147,False,0.9407878147295275,2.963047797230669,"(1, 2, 0, 4, 5, 3)",13
25,False,0.9366578508551201,2.9631194606387727,"(0, 2, 1, 3, 5, 4)",14
0,True,0.9395369793220494,2.9632265740897634,"(0, 1, 2, 3, 4, 5)",15
240,True,0.9378266753030082,2.9642187484662004,"(2, 0, 1, 3, 4, 5)",16
3,False,0.9392424049799036,2.964363037117204,"(0, 1, 2, 4, 5, 3)",17
148,False,0.942171895049271,2.9644699616707904,"(1, 2, 0, 5, 3, 4)",18
24,False,0.9378431260715687,2.9645821067820948,"(0, 2, 1, 3, 4, 5)",19
122,True,0.9395194426590995,2.96477119101927,"(1, 0, 2, 4, 3, 5)",20
269,True,0.9398742238339088,2.9651610955961534,"(2, 1, 0, 5, 4, 3)",21
243,False,0.9412572249611902,2.9653552114936423,"(2, 0, 1, 4, 5, 3)",22
27,False,0.940163262419316,2.9657185698095363,"(0, 2, 1, 4, 5, 3)",23
4,True,0.9441547832725309,2.9657852015573254,"(0, 1, 2, 5, 3, 4)",24
265,False,0.9403296212546864,2.966486823393811,"(2, 1, 0, 3, 5, 4)",25
244,True,0.9413960432882701,2.9667773759337637,"(2, 0, 1, 5, 3, 4)",26
28,False,0.9395309982188657,2.967140734249658,"(0, 2, 1, 5, 3, 4)",27
264,True,0.9404228041672305,2.9679494695371327,"(2, 1, 0, 3, 4, 5)",28
267,False,0.9397103992211483,2.969085932564575,"(2, 1, 0, 4, 5, 3)",29
146,False,0.9420539571312396,2.969857444782533,"(1, 2, 0, 4, 3, 5)",30
268,True,0.9457236810781122,2.970508097004697,"(2, 1, 0, 5, 3, 4)",31
2,True,0.9465829566256337,2.971172684669068,"(0, 1, 2, 4, 3, 5)",32
242,True,0.9414666676423399,2.9721648590455065,"(2, 0, 1, 4, 3, 5)",33
26,False,0.9431810911859994,2.9725282173614005,"(0, 2, 1, 4, 3, 5)",34
266,True,0.9472107465592389,2.9758955801164384,"(2, 1, 0, 4, 3, 5)",35
127,False,0.9782357314682264,3.0292140976164332,"(1, 0, 3, 2, 5, 4)",36
126,False,0.9755556456621282,3.0306767437597553,"(1, 0, 3, 2, 4, 5)",37
139,False,0.9849869247618306,3.0354795238423677,"(1, 0, 5, 2, 4, 3)",38
151,False,0.9827949184756152,3.035599889178068,"(1, 2, 3, 0, 5, 4)",39
7,False,0.9807151619213876,3.0356155912662315,"(0, 1, 3, 2, 5, 4)",40
247,False,0.9813692445472421,3.0365431789540747,"(2, 0, 3, 1, 5, 4)",41
31,False,0.9794260008266188,3.0369065372699686,"(0, 2, 3, 1, 5, 4)",42
150,False,0.9787872630500294,3.0370625353213896,"(1, 2, 3, 0, 4, 5)",43
6,False,0.9809840178288034,3.037078237409554,"(0, 1, 3, 2, 4, 5)",44
246,False,0.9802091746162285,3.0380058250973967,"(2, 0, 3, 1, 4, 5)",45
30,False,0.9781841574725378,3.0383691834132907,"(0, 2, 3, 1, 4, 5)",46
259,False,0.9815765574205784,3.039501174487963,"(2, 0, 5, 1, 4, 3)",47
133,False,0.9852684387783821,3.0396134241038593,"(1, 0, 4, 2, 5, 3)",48
43,False,0.9808366819667815,3.0398645328038567,"(0, 2, 5, 1, 4, 3)",49
163,False,0.9860570425098866,3.0402407323376437,"(1, 2, 5, 0, 4, 3)",50
138,False,0.9847112636266222,3.0408265252509104,"(1, 0, 5, 2, 3, 4)",51
271,False,0.9839357897710347,3.0416380245119736,"(2, 1, 3, 0, 5, 4)",52
19,False,0.9813923289716449,3.041881017492165,"(0, 1, 5, 2, 4, 3)",53
270,False,0.9823419632381128,3.043100670655295,"(2, 1, 3, 0, 4, 5)",54
258,False,0.9868715137535161,3.044848175896506,"(2, 0, 5, 1, 3, 4)",55
42,False,0.9874972186255805,3.0452115342123993,"(0, 2, 5, 1, 3, 4)",56
162,False,0.9903606091935973,3.045587733746186,"(1, 2, 5, 0, 3, 4)",57
253,False,0.9862590064498212,3.045707877562659,"(2, 0, 4, 1, 5, 3)",58
13,False,0.9841450879412266,3.046014917753657,"(0, 1, 4, 2, 5, 3)",59
37,False,0.9814655609481826,3.046071235878553,"(0, 2, 4, 1, 5, 3)",60
157,False,0.987903171547045,3.0461142326068833,"(1, 2, 4, 0, 5, 3)",61
283,False,0.9879569361347408,3.0462788676715484,"(2, 1, 5, 0, 4, 3)",62
132,False,0.9859364915769141,3.0464230716557226,"(1, 0, 4, 2, 3, 5)",63
18,False,0.9874839851192724,3.0472280189007073,"(0, 1, 5, 2, 3, 4)",64
282,False,0.9896795386524702,3.051625869080091,"(2, 1, 5, 0, 3, 4)",65
277,False,0.9875621329115476,3.0521523679407885,"(2, 1, 4, 0, 5, 3)",66
252,False,0.9902338250669609,3.052517525114523,"(2, 0, 4, 1, 3, 5)",67
12,False,0.9889773348937589,3.052824565305521,"(0, 1, 4, 2, 3, 5)",68
36,False,0.9926958253862517,3.052880883430417,"(0, 2, 4, 1, 3, 5)",69
156,False,0.9884358944646349,3.052923880158748,"(1, 2, 4, 0, 3, 5)",70
276,False,0.9939238547915099,3.0589620154926527,"(2, 1, 4, 0, 3, 5)",71
169,False,0.9964962893939592,3.07528690603746,"(1, 3, 0, 2, 5, 4)",72
175,False,0.9947065956605803,3.076586443835832,"(1, 3, 2, 0, 5, 4)",73
168,False,0.9950943839321128,3.076749552180781,"(1, 3, 0, 2, 4, 5)",74
174,False,0.9963445979648095,3.0780490899791526,"(1, 3, 2, 0, 4, 5)",75
263,False,0.9914844815426421,3.079443119156035,"(2, 0, 5, 4, 3, 1)",76
184,False,0.9914844815426425,3.079443119156036,"(1, 3, 4, 5, 0, 2)",77
185,False,0.9912790703465586,3.0798064774719296,"(1, 3, 4, 5, 2, 0)",78
47,False,0.9912790703465587,3.0798064774719296,"(0, 2, 5, 4, 3, 1)",79
142,False,1.0030510779550452,3.079881970540203,"(1, 0, 5, 4, 2, 3)",80
136,False,1.0004080584502755,3.0800910338332734,"(1, 0, 4, 5, 2, 3)",81
257,False,0.9934138525439743,3.0817249852623103,"(2, 0, 4, 5, 3, 1)",82
190,False,0.9934138525439747,3.081724985262311,"(1, 3, 5, 4, 0, 2)",83
249,False,0.9926318158812616,3.0819325872421093,"(2, 0, 3, 4, 5, 1)",84
238,False,0.9926318158812621,3.0819325872421097,"(1, 5, 4, 3, 0, 2)",85
262,False,1.000078924743163,3.0819657744425455,"(2, 0, 5, 4, 1, 3)",86
41,False,0.9935510757266107,3.082088343578204,"(0, 2, 4, 5, 3, 1)",87
191,False,0.9935510757266107,3.0820883435782043,"(1, 3, 5, 4, 2, 0)",88
251,False,0.9934842050652901,3.0822320710266027,"(2, 0, 3, 5, 4, 1)",89
214,False,0.9934842050652906,3.0822320710266036,"(1, 4, 5, 3, 0, 2)",90
239,False,0.9949514106781678,3.0822959455580023,"(1, 5, 4, 3, 2, 0)",91
33,False,0.9949514106781678,3.0822959455580023,"(0, 2, 3, 4, 5, 1)",92
46,False,0.9993596776607574,3.0823291327584394,"(0, 2, 5, 4, 1, 3)",93
35,False,0.9937307068642193,3.0825954293424966,"(0, 2, 3, 5, 4, 1)",94
215,False,0.9937307068642193,3.0825954293424966,"(1, 4, 5, 3, 2, 0)",95
55,False,1.0005601705114298,3.082839774709339,"(0, 3, 2, 1, 5, 4)",96
49,False,0.9995691784174525,3.0829043613979334,"(0, 3, 1, 2, 5, 4)",97
289,False,0.9990219965455405,3.0831983014260222,"(2, 3, 0, 1, 5, 4)",98
304,False,0.9960879662825645,3.083397450587597,"(2, 3, 4, 5, 0, 1)",99
143,False,0.9960879662825649,3.083397450587598,"(1, 0, 5, 4, 3, 2)",100
310,False,0.9926749507337775,3.083606513880667,"(2, 3, 5, 4, 0, 1)",101
137,False,0.9926749507337778,3.0836065138806674,"(1, 0, 4, 5, 3, 2)",102
334,False,0.9950701428274121,3.0838567226685507,"(2, 4, 5, 3, 0, 1)",103
131,False,0.9950701428274127,3.0838567226685516,"(1, 0, 3, 5, 4, 2)",104
166,False,0.9996506621946621,3.0839212940029017,"(1, 2, 5, 4, 0, 3)",105
129,False,0.9940614564831278,3.084102842485293,"(1, 0, 3, 4, 5, 2)",106
358,False,0.994061456483128,3.084102842485294,"(2, 5, 4, 3, 0, 1)",107
256,False,1.001138379056756,3.0842476405488206,"(2, 0, 4, 5, 1, 3)",108
54,False,0.9983685989088564,3.08430242085266,"(0, 3, 2, 1, 4, 5)",109
48,False,0.9973453617062759,3.084367007541255,"(0, 3, 1, 2, 4, 5)",110
295,False,1.000162543310209,3.084562425912988,"(2, 3, 1, 0, 5, 4)",111
40,False,1.0016213263925766,3.0846109988647146,"(0, 2, 4, 5, 1, 3)",112
288,False,0.9965766206012368,3.084660947569345,"(2, 3, 0, 1, 4, 5)",113
130,False,1.0000655210636362,3.0856882440296998,"(1, 0, 3, 5, 2, 4)",114
160,False,1.0008776600832294,3.0858699573037205,"(1, 2, 4, 5, 0, 3)",115
294,False,0.9990861246858002,3.0860250720563114,"(2, 3, 1, 0, 4, 5)",116
22,False,1.0035725724987385,3.0862834641900028,"(0, 1, 5, 4, 2, 3)",117
16,False,1.0028680683232143,3.0864925274830712,"(0, 1, 4, 5, 2, 3)",118
261,False,0.9965767441672169,3.0865157943581485,"(2, 0, 5, 3, 4, 1)",119
208,False,0.9965767441672173,3.086515794358149,"(1, 4, 3, 5, 0, 2)",120
45,False,0.9972742592585881,3.086879152674042,"(0, 2, 5, 3, 4, 1)",121
209,False,0.9972742592585883,3.0868791526740424,"(1, 4, 3, 5, 2, 0)",122
128,False,1.001014769666856,3.087397009989763,"(1, 0, 3, 4, 2, 5)",123
65,False,0.9954425677104143,3.087800132366189,"(0, 3, 4, 5, 2, 1)",124
167,False,0.9954425677104146,3.08780013236619,"(1, 2, 5, 4, 3, 0)",125
