,is_well_nested,ms,ee,perm,i
0,True,0.33696682630035046,1.9587016192508613,"(0, 1, 2, 3, 4, 5)",0
360,True,0.33696682630035046,1.9587016192508613,general_0,1
1,False,0.33858795646225975,1.9601289509201716,"(0, 1, 2, 3, 5, 4)",2
120,True,0.3386807378647524,1.9602306368362787,"(1, 0, 2, 3, 4, 5)",3
121,False,0.3400080359275266,1.9616579685055893,"(1, 0, 2, 3, 5, 4)",4
264,True,0.33959687299154484,1.961902019543978,"(2, 1, 0, 3, 4, 5)",5
5,True,0.3395108664153481,1.9619751341722635,"(0, 1, 2, 5, 4, 3)",6
6,False,0.33954697455129346,1.9621841123726071,"(0, 1, 3, 2, 4, 5)",7
2,True,0.33937997768688144,1.9622209530971644,"(0, 1, 2, 4, 3, 5)",8
4,True,0.33985551902415934,1.9622215843262845,"(0, 1, 2, 5, 3, 4)",9
144,False,0.3400290539587606,1.962603192424522,"(1, 2, 0, 3, 4, 5)",10
24,False,0.33952814889420835,1.9626062281043677,"(0, 2, 1, 3, 4, 5)",11
265,False,0.3406124369303689,1.9633293512132879,"(2, 1, 0, 3, 5, 4)",12
3,False,0.3400211508939861,1.9634018346124538,"(0, 1, 2, 4, 5, 3)",13
240,True,0.3401435305748305,1.963434072809243,"(2, 0, 1, 3, 4, 5)",14
125,True,0.3405913007964214,1.9635041517576808,"(1, 0, 2, 5, 4, 3)",15
7,False,0.3403889750064958,1.9636114440419168,"(0, 1, 3, 2, 5, 4)",16
126,False,0.3404381629715645,1.9637131299580244,"(1, 0, 3, 2, 4, 5)",17
122,True,0.34027243039714505,1.9637499706825818,"(1, 0, 2, 4, 3, 5)",18
124,True,0.34089124694686884,1.9637506019117017,"(1, 0, 2, 5, 3, 4)",19
294,False,0.34092470745775916,1.9639789075178185,"(2, 3, 1, 0, 4, 5)",20
145,False,0.34099618505103557,1.9640305240938318,"(1, 2, 0, 3, 5, 4)",21
25,False,0.34035423397943726,1.964033559773678,"(0, 2, 1, 3, 5, 4)",22
22,False,0.34091131691212506,1.9642951397604118,"(0, 1, 5, 4, 2, 3)",23
19,False,0.3408200668760736,1.964346279201534,"(0, 1, 5, 2, 4, 3)",24
23,False,0.3402328382437651,1.9645170938611833,"(0, 1, 5, 4, 3, 2)",25
305,False,0.3402328382437655,1.9645170938611844,"(2, 3, 4, 5, 1, 0)",26
270,False,0.3409741759019841,1.9645764485271051,"(2, 1, 3, 0, 4, 5)",27
18,False,0.34086887427992685,1.964592729355555,"(0, 1, 5, 2, 3, 4)",28
241,False,0.3412857467107142,1.964861404478553,"(2, 0, 1, 3, 5, 4)",29
123,False,0.34122872901636886,1.9649308521978712,"(1, 0, 2, 4, 5, 3)",30
127,False,0.34091553158255294,1.9651404616273345,"(1, 0, 3, 2, 5, 4)",31
269,True,0.3409804251982777,1.96517553446538,"(2, 1, 0, 5, 4, 3)",32
150,False,0.3411022459812265,1.9652776214076488,"(1, 2, 3, 0, 4, 5)",33
295,False,0.34168236881748404,1.9654062391871285,"(2, 3, 1, 0, 5, 4)",34
