t,h_t,var_h_t,I_t,H_M_lower_bound,real,label,sample
0,3.151330461084516,10.762938549058156,nan,0.0,real,German.Parsed.CSV,0
1,1.9849926565357594,6.192933489242994,1.1663378045487567,1.1663378045487567,real,German.Parsed.CSV,0
2,1.4413573848406347,4.1768506817908175,0.5436352716951247,2.2536083479390063,real,German.Parsed.CSV,0
3,1.1938558019748597,3.390607007314268,0.24750158286577495,2.996113096536331,real,German.Parsed.CSV,0
4,1.1039244602785958,3.1493283745752017,0.08993134169626393,3.355838463321387,real,German.Parsed.CSV,0
5,1.0771998438829764,3.0891602077840252,0.026724616395619405,3.489461545299484,real,German.Parsed.CSV,0
6,1.0706545984885876,3.07502142190884,0.006545245394388832,3.528733017665817,real,German.Parsed.CSV,0
7,1.0687528291012145,3.0713667853089945,0.0019017693873730757,3.5420454033774287,real,German.Parsed.CSV,0
8,1.0682633587956143,3.0704875697792633,0.0004894703056002037,3.5459611658222303,real,German.Parsed.CSV,0
9,1.0680130071427738,3.0699646405536334,0.0002503516528404859,3.5482143306977947,real,German.Parsed.CSV,0
10,1.0679659616580919,3.0698460158409597,4.704548468192904e-05,3.548684785544614,real,German.Parsed.CSV,0
11,1.0679489888763756,3.0698164191356905,1.6972781716306784e-05,3.5488714861434936,real,German.Parsed.CSV,0
12,1.067948014657808,3.069814042630969,9.742185675953863e-07,3.5488831767663047,real,German.Parsed.CSV,0
13,1.067947911267057,3.0698134536982575,1.0339075107168583e-07,3.5488845208460686,real,German.Parsed.CSV,0
14,1.0679471622458354,3.069812574709112,7.490212214911196e-07,3.5488950071431695,real,German.Parsed.CSV,0
15,1.0679471304951373,3.0698125680153665,3.1750698070709404e-08,3.5488954834036406,real,German.Parsed.CSV,0
16,1.0679471300724837,3.0698125677224053,4.2265368982441487e-10,3.5488954901660996,real,German.Parsed.CSV,0
17,1.0679470797767143,3.069812532860036,5.029576932713553e-08,3.548896345194178,real,German.Parsed.CSV,0
18,1.0679470797767143,3.069812532860036,-0.0,3.548896345194178,real,German.Parsed.CSV,0
19,1.0679470797767143,3.069812532860036,-0.0,3.548896345194178,real,German.Parsed.CSV,0
20,1.0679470797767143,3.069812532860036,-0.0,3.548896345194178,real,German.Parsed.CSV,0
21,1.0679470797767143,3.069812532860036,-0.0,3.548896345194178,real,German.Parsed.CSV,0
22,1.0679470797767143,3.069812532860036,-0.0,3.548896345194178,real,German.Parsed.CSV,0
23,1.0679470797767143,3.069812532860036,-0.0,3.548896345194178,real,German.Parsed.CSV,0
24,1.0679470797767143,3.069812532860036,-0.0,3.548896345194178,real,German.Parsed.CSV,0
25,1.0679470797767143,3.069812532860036,-0.0,3.548896345194178,real,German.Parsed.CSV,0
26,1.0679470797767143,3.069812532860036,-0.0,3.548896345194178,real,German.Parsed.CSV,0
27,1.0679470797767143,3.069812532860036,-0.0,3.548896345194178,real,German.Parsed.CSV,0
0,3.1513304610845165,10.762938549058156,nan,0.0,scramble,German.Parsed.CSV,0
1,2.3742964150395696,8.025952675595326,0.777034046044947,0.777034046044947,scramble,German.Parsed.CSV,0
2,1.693322315544355,5.347958994985846,0.6809740994952145,2.138982245035376,scramble,German.Parsed.CSV,0
3,1.214135114055551,3.662363810297454,0.4791872014888041,3.576543849501788,scramble,German.Parsed.CSV,0
4,1.085378823819224,3.335933260255256,0.12875629023632706,4.091569010447096,scramble,German.Parsed.CSV,0
5,1.0696278171173423,3.3065237630152873,0.015751006701881565,4.170324043956504,scramble,German.Parsed.CSV,0
6,1.0683361554334576,3.3043811493930364,0.0012916616838847261,4.1780740140598125,scramble,German.Parsed.CSV,0
7,1.0680979762898368,3.304003391191654,0.00023817914362078696,4.1797412680651576,scramble,German.Parsed.CSV,0
8,1.0680156909252545,3.3038770540254965,8.228536458232405e-05,4.180399550981816,scramble,German.Parsed.CSV,0
9,1.0679682963939288,3.3038149765039457,4.7394531325739564e-05,4.180826101763747,scramble,German.Parsed.CSV,0
10,1.0679664057109717,3.3038128816724908,1.8906829570841666e-06,4.180845008593318,scramble,German.Parsed.CSV,0
11,1.0679491021748664,3.3037909622474126,1.7303536105295336e-05,4.181035347490476,scramble,German.Parsed.CSV,0
12,1.0679470812712228,3.303789463647846,2.0209036435403505e-06,4.1810595983341985,scramble,German.Parsed.CSV,0
13,1.0679470797767143,3.303789458975887,1.4945085169415506e-09,4.181059617762809,scramble,German.Parsed.CSV,0
14,1.0679470797767143,3.303789458975887,-0.0,4.181059617762809,scramble,German.Parsed.CSV,0
15,1.0679470797767143,3.303789458975887,-0.0,4.181059617762809,scramble,German.Parsed.CSV,0
16,1.0679470797767143,3.303789458975887,-0.0,4.181059617762809,scramble,German.Parsed.CSV,0
17,1.0679470797767143,3.303789458975887,-0.0,4.181059617762809,scramble,German.Parsed.CSV,0
18,1.0679470797767143,3.303789458975887,-0.0,4.181059617762809,scramble,German.Parsed.CSV,0
19,1.0679470797767143,3.303789458975887,-0.0,4.181059617762809,scramble,German.Parsed.CSV,0
20,1.0679470797767143,3.303789458975887,-0.0,4.181059617762809,scramble,German.Parsed.CSV,0
21,1.0679470797767143,3.303789458975887,-0.0,4.181059617762809,scramble,German.Parsed.CSV,0
22,1.0679470797767143,3.303789458975887,-0.0,4.181059617762809,scramble,German.Parsed.CSV,0
23,1.0679470797767143,3.303789458975887,-0.0,4.181059617762809,scramble,German.Parsed.CSV,0
24,1.0679470797767143,3.303789458975887,-0.0,4.181059617762809,scramble,German.Parsed.CSV,0
25,1.0679470797767143,3.303789458975887,-0.0,4.181059617762809,scramble,German.Parsed.CSV,0
26,1.0679470797767143,3.303789458975887,-0.0,4.181059617762809,scramble,German.Parsed.CSV,0
27,1.0679470797767143,3.303789458975887,-0.0,4.181059617762809,scramble,German.Parsed.CSV,0
0,3.1513304610845165,10.762938549058156,nan,0.0,manner,German.Parsed.CSV,0
1,2.2335641480397674,7.443913891330114,0.9177663130447491,0.9177663130447491,manner,German.Parsed.CSV,0
2,1.6596400543493652,5.1822335155027135,0.5739240936904022,2.0656145004255535,manner,German.Parsed.CSV,0
3,1.270468426684222,3.8259149830104318,0.3891716276651431,3.233129383420983,manner,German.Parsed.CSV,0
4,1.1160669917947084,3.416204318975827,0.15440143488951374,3.850735122979038,manner,German.Parsed.CSV,0
5,1.0866755591733697,3.354119120553644,0.029391432621338698,3.9976922860857314,manner,German.Parsed.CSV,0
6,1.0832994787191532,3.3479667962978277,0.0033760804542164458,4.01794876881103,manner,German.Parsed.CSV,0
7,1.0828985116084164,3.3472748529072893,0.00040096711073678293,4.020755538586187,manner,German.Parsed.CSV,0
8,1.0827918458876002,3.3471379261658534,0.0001066657208161903,4.021608864352716,manner,German.Parsed.CSV,0
9,1.0827808013028934,3.3471251536588777,1.1044584706798588e-05,4.021708265615077,manner,German.Parsed.CSV,0
10,1.0827790182600054,3.347123653811272,1.783042888003905e-06,4.021726096043957,manner,German.Parsed.CSV,0
11,1.082779017837352,3.347123653518311,4.2265346777980994e-10,4.0217261006931455,manner,German.Parsed.CSV,0
12,1.082779017837352,3.347123653518311,-0.0,4.0217261006931455,manner,German.Parsed.CSV,0
13,1.082779017837352,3.347123653518311,-0.0,4.0217261006931455,manner,German.Parsed.CSV,0
14,1.082779017837352,3.347123653518311,-0.0,4.0217261006931455,manner,German.Parsed.CSV,0
15,1.082779017837352,3.347123653518311,-0.0,4.0217261006931455,manner,German.Parsed.CSV,0
16,1.082779017837352,3.347123653518311,-0.0,4.0217261006931455,manner,German.Parsed.CSV,0
17,1.082779017837352,3.347123653518311,-0.0,4.0217261006931455,manner,German.Parsed.CSV,0
18,1.082779017837352,3.347123653518311,-0.0,4.0217261006931455,manner,German.Parsed.CSV,0
19,1.082779017837352,3.347123653518311,-0.0,4.0217261006931455,manner,German.Parsed.CSV,0
20,1.082779017837352,3.347123653518311,-0.0,4.0217261006931455,manner,German.Parsed.CSV,0
21,1.082779017837352,3.347123653518311,-0.0,4.0217261006931455,manner,German.Parsed.CSV,0
22,1.082779017837352,3.347123653518311,-0.0,4.0217261006931455,manner,German.Parsed.CSV,0
23,1.082779017837352,3.347123653518311,-0.0,4.0217261006931455,manner,German.Parsed.CSV,0
24,1.082779017837352,3.347123653518311,-0.0,4.0217261006931455,manner,German.Parsed.CSV,0
25,1.082779017837352,3.347123653518311,-0.0,4.0217261006931455,manner,German.Parsed.CSV,0
26,1.082779017837352,3.347123653518311,-0.0,4.0217261006931455,manner,German.Parsed.CSV,0
27,1.082779017837352,3.347123653518311,-0.0,4.0217261006931455,manner,German.Parsed.CSV,0
0,3.151330461084516,10.762938549058156,nan,0.0,cv,German.Parsed.CSV,0
1,2.4929140606295994,8.225096933557158,0.6584164004549167,0.6584164004549167,cv,German.Parsed.CSV,0
2,1.7904109564277115,5.710995317060033,0.7025031042018879,2.0634226088586924,cv,German.Parsed.CSV,0
3,1.3305121884221058,4.116898883014018,0.4598987680056057,3.4431189128755095,cv,German.Parsed.CSV,0
4,1.154568295337187,3.6568420434899322,0.17594389308491887,4.146894485215185,cv,German.Parsed.CSV,0
5,1.132184475892483,3.613130382118149,0.022383819444703912,4.258813582438704,cv,German.Parsed.CSV,0
6,1.1310933996123662,3.611285806763505,0.0010910762801168428,4.265360040119406,cv,German.Parsed.CSV,0
7,1.131017360843457,3.6111944866700116,7.603876890915906e-05,4.26589231150177,cv,German.Parsed.CSV,0
8,1.1310171082601994,3.611194059752128,2.525832576427689e-07,4.265894332167831,cv,German.Parsed.CSV,0
9,1.131017051938758,3.611194005306725,5.6321441510576165e-08,4.265894839060805,cv,German.Parsed.CSV,0
10,1.131017051938758,3.611194005306725,-0.0,4.265894839060805,cv,German.Parsed.CSV,0
11,1.131017051938758,3.611194005306725,-0.0,4.265894839060805,cv,German.Parsed.CSV,0
12,1.131017051938758,3.611194005306725,-0.0,4.265894839060805,cv,German.Parsed.CSV,0
13,1.131017051938758,3.611194005306725,-0.0,4.265894839060805,cv,German.Parsed.CSV,0
14,1.131017051938758,3.611194005306725,-0.0,4.265894839060805,cv,German.Parsed.CSV,0
15,1.131017051938758,3.611194005306725,-0.0,4.265894839060805,cv,German.Parsed.CSV,0
16,1.131017051938758,3.611194005306725,-0.0,4.265894839060805,cv,German.Parsed.CSV,0
17,1.131017051938758,3.611194005306725,-0.0,4.265894839060805,cv,German.Parsed.CSV,0
18,1.131017051938758,3.611194005306725,-0.0,4.265894839060805,cv,German.Parsed.CSV,0
19,1.131017051938758,3.611194005306725,-0.0,4.265894839060805,cv,German.Parsed.CSV,0
20,1.131017051938758,3.611194005306725,-0.0,4.265894839060805,cv,German.Parsed.CSV,0
21,1.131017051938758,3.611194005306725,-0.0,4.265894839060805,cv,German.Parsed.CSV,0
22,1.131017051938758,3.611194005306725,-0.0,4.265894839060805,cv,German.Parsed.CSV,0
23,1.131017051938758,3.611194005306725,-0.0,4.265894839060805,cv,German.Parsed.CSV,0
24,1.131017051938758,3.611194005306725,-0.0,4.265894839060805,cv,German.Parsed.CSV,0
25,1.131017051938758,3.611194005306725,-0.0,4.265894839060805,cv,German.Parsed.CSV,0
26,1.131017051938758,3.611194005306725,-0.0,4.265894839060805,cv,German.Parsed.CSV,0
27,1.131017051938758,3.611194005306725,-0.0,4.265894839060805,cv,German.Parsed.CSV,0
0,3.1513304610845165,10.762938549058156,nan,0.0,scramble,German.Parsed.CSV,1
1,2.4560232853334205,8.30229794650118,0.695307175751096,0.695307175751096,scramble,German.Parsed.CSV,1
2,1.6964543716500469,5.36800926277598,0.7595689136833736,2.2144450031178433,scramble,German.Parsed.CSV,1
3,1.2106232253851545,3.668619439465507,0.4858311462648923,3.6719384419125203,scramble,German.Parsed.CSV,1
4,1.0844844430226637,3.354057526177462,0.12613878236249088,4.176493571362483,scramble,German.Parsed.CSV,1
5,1.0703104477367134,3.3258536642388874,0.014173995285950314,4.247363547792235,scramble,German.Parsed.CSV,1
6,1.0683787838374346,3.3226706116224043,0.0019316638992787905,4.258953531187908,scramble,German.Parsed.CSV,1
7,1.0680860069179905,3.3222592474282973,0.000292776919444071,4.261002969624016,scramble,German.Parsed.CSV,1
8,1.0679983412537313,3.322130230815092,8.766566425921773e-05,4.26170429493809,scramble,German.Parsed.CSV,1
9,1.0679556175212104,3.322051912432986,4.272373252089956e-05,4.262088808530778,scramble,German.Parsed.CSV,1
10,1.067948492309229,3.3220407113761223,7.1252119813181025e-06,4.262160060650591,scramble,German.Parsed.CSV,1
11,1.0679481510568845,3.3220400397157057,3.412523446044702e-07,4.262163814426382,scramble,German.Parsed.CSV,1
12,1.067947103197923,3.322038689501869,1.0478589613782674e-06,4.262176388733918,scramble,German.Parsed.CSV,1
13,1.067947079776714,3.3220386687497028,2.342120897225186e-08,4.262176693209635,scramble,German.Parsed.CSV,1
14,1.067947079776714,3.3220386687497028,-0.0,4.262176693209635,scramble,German.Parsed.CSV,1
15,1.067947079776714,3.3220386687497028,-0.0,4.262176693209635,scramble,German.Parsed.CSV,1
16,1.067947079776714,3.3220386687497028,-0.0,4.262176693209635,scramble,German.Parsed.CSV,1
17,1.067947079776714,3.3220386687497028,-0.0,4.262176693209635,scramble,German.Parsed.CSV,1
18,1.067947079776714,3.3220386687497028,-0.0,4.262176693209635,scramble,German.Parsed.CSV,1
19,1.067947079776714,3.3220386687497028,-0.0,4.262176693209635,scramble,German.Parsed.CSV,1
20,1.067947079776714,3.3220386687497028,-0.0,4.262176693209635,scramble,German.Parsed.CSV,1
21,1.067947079776714,3.3220386687497028,-0.0,4.262176693209635,scramble,German.Parsed.CSV,1
22,1.067947079776714,3.3220386687497028,-0.0,4.262176693209635,scramble,German.Parsed.CSV,1
23,1.067947079776714,3.3220386687497028,-0.0,4.262176693209635,scramble,German.Parsed.CSV,1
24,1.067947079776714,3.3220386687497028,-0.0,4.262176693209635,scramble,German.Parsed.CSV,1
25,1.067947079776714,3.3220386687497028,-0.0,4.262176693209635,scramble,German.Parsed.CSV,1
26,1.067947079776714,3.3220386687497028,-0.0,4.262176693209635,scramble,German.Parsed.CSV,1
27,1.067947079776714,3.3220386687497028,-0.0,4.262176693209635,scramble,German.Parsed.CSV,1
0,3.1513304610845165,10.762938549058156,nan,0.0,manner,German.Parsed.CSV,1
1,2.2524696452733615,7.521730203123474,0.8988608158111551,0.8988608158111551,manner,German.Parsed.CSV,1
2,1.6725143958548967,5.233452015926182,0.5799552494184648,2.0587713146480846,manner,German.Parsed.CSV,1
3,1.2727556396138127,3.8596174216432053,0.39975875624108403,3.2580475833713365,manner,German.Parsed.CSV,1
4,1.1191705970237977,3.451305869007076,0.15358504259001493,3.872387753731396,manner,German.Parsed.CSV,1
5,1.0901109040371773,3.390732171532866,0.029059692986620478,4.017686218664498,manner,German.Parsed.CSV,1
6,1.0865424509990353,3.3843090342494007,0.0035684530381419055,4.039096936893349,manner,German.Parsed.CSV,1
7,1.0860336735446539,3.383491837356454,0.0005087774543814927,4.04265837907402,manner,German.Parsed.CSV,1
8,1.0859939598825459,3.383431596576513,3.971366210797633e-05,4.042976088370883,manner,German.Parsed.CSV,1
9,1.0859895226128662,3.3834203877310247,4.437269679691269e-06,4.043016023798001,manner,German.Parsed.CSV,1
10,1.085988986930658,3.383418865101436,5.356822081470369e-07,4.0430213806200825,manner,German.Parsed.CSV,1
11,1.0859889843359138,3.3834188479015253,2.594744197281784e-09,4.043021409162269,manner,German.Parsed.CSV,1
12,1.0859889843359138,3.3834188479015253,-0.0,4.043021409162269,manner,German.Parsed.CSV,1
13,1.085988983490607,3.383418847315603,8.453069355596199e-10,4.043021420151259,manner,German.Parsed.CSV,1
14,1.085988983490607,3.383418847315603,-0.0,4.043021420151259,manner,German.Parsed.CSV,1
15,1.085988983490607,3.383418847315603,-0.0,4.043021420151259,manner,German.Parsed.CSV,1
16,1.085988983490607,3.383418847315603,-0.0,4.043021420151259,manner,German.Parsed.CSV,1
17,1.085988983490607,3.383418847315603,-0.0,4.043021420151259,manner,German.Parsed.CSV,1
18,1.085988983490607,3.383418847315603,-0.0,4.043021420151259,manner,German.Parsed.CSV,1
19,1.085988983490607,3.383418847315603,-0.0,4.043021420151259,manner,German.Parsed.CSV,1
20,1.085988983490607,3.383418847315603,-0.0,4.043021420151259,manner,German.Parsed.CSV,1
21,1.085988983490607,3.383418847315603,-0.0,4.043021420151259,manner,German.Parsed.CSV,1
22,1.085988983490607,3.383418847315603,-0.0,4.043021420151259,manner,German.Parsed.CSV,1
23,1.085988983490607,3.383418847315603,-0.0,4.043021420151259,manner,German.Parsed.CSV,1
24,1.085988983490607,3.383418847315603,-0.0,4.043021420151259,manner,German.Parsed.CSV,1
25,1.085988983490607,3.383418847315603,-0.0,4.043021420151259,manner,German.Parsed.CSV,1
26,1.085988983490607,3.383418847315603,-0.0,4.043021420151259,manner,German.Parsed.CSV,1
27,1.085988983490607,3.383418847315603,-0.0,4.043021420151259,manner,German.Parsed.CSV,1
0,3.1513304610845165,10.762938549058156,nan,0.0,cv,German.Parsed.CSV,1
1,2.4639343226016632,8.125500248018044,0.6873961384828533,0.6873961384828533,cv,German.Parsed.CSV,1
2,1.7759274909992053,5.63283788398918,0.6880068316024579,2.063409801687769,cv,German.Parsed.CSV,1
3,1.3206863981430381,4.038888256549221,0.4552410928561672,3.4291330802562707,cv,German.Parsed.CSV,1
4,1.144351548331738,3.5826552359308894,0.1763348498113002,4.134472479501472,cv,German.Parsed.CSV,1
5,1.122910187243627,3.539747581623088,0.02144136108811101,4.241679284942027,cv,German.Parsed.CSV,1
6,1.1217690689952429,3.537769455711195,0.001141118248384032,4.248525994432331,cv,German.Parsed.CSV,1
7,1.1216533273873677,3.53764154855684,0.00011574160787519716,4.249336185687458,cv,German.Parsed.CSV,1
8,1.1216510065036787,3.53763812304913,2.320883689010955e-06,4.24935475275697,cv,German.Parsed.CSV,1
9,1.1216510065036787,3.53763812304913,-0.0,4.24935475275697,cv,German.Parsed.CSV,1
10,1.1216510065036787,3.53763812304913,-0.0,4.24935475275697,cv,German.Parsed.CSV,1
11,1.1216510065036787,3.53763812304913,-0.0,4.24935475275697,cv,German.Parsed.CSV,1
12,1.1216510065036787,3.53763812304913,-0.0,4.24935475275697,cv,German.Parsed.CSV,1
13,1.1216510065036787,3.53763812304913,-0.0,4.24935475275697,cv,German.Parsed.CSV,1
14,1.1216510065036787,3.53763812304913,-0.0,4.24935475275697,cv,German.Parsed.CSV,1
15,1.1216510065036787,3.53763812304913,-0.0,4.24935475275697,cv,German.Parsed.CSV,1
16,1.1216510065036787,3.53763812304913,-0.0,4.24935475275697,cv,German.Parsed.CSV,1
17,1.1216510065036787,3.53763812304913,-0.0,4.24935475275697,cv,German.Parsed.CSV,1
18,1.1216510065036787,3.53763812304913,-0.0,4.24935475275697,cv,German.Parsed.CSV,1
19,1.1216510065036787,3.53763812304913,-0.0,4.24935475275697,cv,German.Parsed.CSV,1
20,1.1216510065036787,3.53763812304913,-0.0,4.24935475275697,cv,German.Parsed.CSV,1
21,1.1216510065036787,3.53763812304913,-0.0,4.24935475275697,cv,German.Parsed.CSV,1
22,1.1216510065036787,3.53763812304913,-0.0,4.24935475275697,cv,German.Parsed.CSV,1
23,1.1216510065036787,3.53763812304913,-0.0,4.24935475275697,cv,German.Parsed.CSV,1
24,1.1216510065036787,3.53763812304913,-0.0,4.24935475275697,cv,German.Parsed.CSV,1
25,1.1216510065036787,3.53763812304913,-0.0,4.24935475275697,cv,German.Parsed.CSV,1
26,1.1216510065036787,3.53763812304913,-0.0,4.24935475275697,cv,German.Parsed.CSV,1
27,1.1216510065036787,3.53763812304913,-0.0,4.24935475275697,cv,German.Parsed.CSV,1
0,3.1513304610845165,10.762938549058156,nan,0.0,scramble,German.Parsed.CSV,2
1,2.3672917921193104,8.133781798942847,0.7840386689652061,0.7840386689652061,scramble,German.Parsed.CSV,2
2,1.6947175633966232,5.353855997675842,0.6725742287226872,2.1291871264105806,scramble,German.Parsed.CSV,2
3,1.226565186546169,3.700605977163172,0.4681523768504541,3.533644256961943,scramble,German.Parsed.CSV,2
4,1.0832252789522776,3.338875094023306,0.14333990759389148,4.107003887337509,scramble,German.Parsed.CSV,2
5,1.0702030136698164,3.3145781971512354,0.013022265282461198,4.172115213749815,scramble,German.Parsed.CSV,2
6,1.0683554121875245,3.311413866213495,0.0018476014822919051,4.183200822643567,scramble,German.Parsed.CSV,2
7,1.0680464217020738,3.310972802363043,0.00030899048545074415,4.185363756041722,scramble,German.Parsed.CSV,2
8,1.0679770114397957,3.310875472174446,6.94102622780246e-05,4.1859190381399465,scramble,German.Parsed.CSV,2
9,1.0679516460768288,3.3108328763585035,2.5365362966933702e-05,4.186147326406649,scramble,German.Parsed.CSV,2
10,1.0679501496287487,3.3108307142470434,1.4964480801182845e-06,4.1861622908874505,scramble,German.Parsed.CSV,2
11,1.0679470865709368,3.3108270938464077,3.063057811836245e-06,4.186195984523381,scramble,German.Parsed.CSV,2
12,1.0679470808515574,3.3108270784418137,5.719379414514947e-09,4.186196053155934,scramble,German.Parsed.CSV,2
13,1.0679470797767143,3.3108270764125782,1.0748431034102168e-09,4.186196067128894,scramble,German.Parsed.CSV,2
14,1.0679470797767143,3.3108270764125782,-0.0,4.186196067128894,scramble,German.Parsed.CSV,2
15,1.0679470797767143,3.3108270764125782,-0.0,4.186196067128894,scramble,German.Parsed.CSV,2
16,1.0679470797767143,3.3108270764125782,-0.0,4.186196067128894,scramble,German.Parsed.CSV,2
17,1.0679470797767143,3.3108270764125782,-0.0,4.186196067128894,scramble,German.Parsed.CSV,2
18,1.0679470797767143,3.3108270764125782,-0.0,4.186196067128894,scramble,German.Parsed.CSV,2
19,1.0679470797767143,3.3108270764125782,-0.0,4.186196067128894,scramble,German.Parsed.CSV,2
20,1.0679470797767143,3.3108270764125782,-0.0,4.186196067128894,scramble,German.Parsed.CSV,2
21,1.0679470797767143,3.3108270764125782,-0.0,4.186196067128894,scramble,German.Parsed.CSV,2
22,1.0679470797767143,3.3108270764125782,-0.0,4.186196067128894,scramble,German.Parsed.CSV,2
23,1.0679470797767143,3.3108270764125782,-0.0,4.186196067128894,scramble,German.Parsed.CSV,2
24,1.0679470797767143,3.3108270764125782,-0.0,4.186196067128894,scramble,German.Parsed.CSV,2
25,1.0679470797767143,3.3108270764125782,-0.0,4.186196067128894,scramble,German.Parsed.CSV,2
26,1.0679470797767143,3.3108270764125782,-0.0,4.186196067128894,scramble,German.Parsed.CSV,2
27,1.0679470797767143,3.3108270764125782,-0.0,4.186196067128894,scramble,German.Parsed.CSV,2
0,3.151330461084516,10.762938549058156,nan,0.0,manner,German.Parsed.CSV,2
1,2.230797583997823,7.425854740674461,0.9205328770866932,0.9205328770866932,manner,German.Parsed.CSV,2
2,1.6577305026923312,5.153814703820984,0.5730670813054917,2.0666670396976765,manner,German.Parsed.CSV,2
3,1.269279860977309,3.814689739523156,0.3884506417150222,3.232018964842743,manner,German.Parsed.CSV,2
4,1.1166616401059486,3.405734175114589,0.15261822087136045,3.842491848328185,manner,German.Parsed.CSV,2
5,1.0866669100572028,3.343260126683991,0.029994730048745755,3.9924654985719137,manner,German.Parsed.CSV,2
6,1.0833104609630093,3.3370628903574833,0.0033564490941935254,4.012604193137075,manner,German.Parsed.CSV,2
7,1.0828699016797176,3.336321658233441,0.00044055928329167493,4.015688108120116,manner,German.Parsed.CSV,2
8,1.0827765797900817,3.3362115494870803,9.332188963595556e-05,4.016434683237204,manner,German.Parsed.CSV,2
9,1.0827554873419774,3.336169220485617,2.109244810433175e-05,4.016624515270143,manner,German.Parsed.CSV,2
10,1.0827506669265874,3.3361639094285644,4.820415389961141e-06,4.016672719424043,manner,German.Parsed.CSV,2
11,1.0827505704281877,3.3361634511206333,9.649839971537233e-08,4.01667378090644,manner,German.Parsed.CSV,2
12,1.0827505704281877,3.3361634511206333,-0.0,4.01667378090644,manner,German.Parsed.CSV,2
13,1.0827505704281877,3.3361634511206333,-0.0,4.01667378090644,manner,German.Parsed.CSV,2
14,1.0827505704281877,3.3361634511206333,-0.0,4.01667378090644,manner,German.Parsed.CSV,2
15,1.0827505704281877,3.3361634511206333,-0.0,4.01667378090644,manner,German.Parsed.CSV,2
16,1.0827505704281877,3.3361634511206333,-0.0,4.01667378090644,manner,German.Parsed.CSV,2
17,1.0827505704281877,3.3361634511206333,-0.0,4.01667378090644,manner,German.Parsed.CSV,2
18,1.0827505704281877,3.3361634511206333,-0.0,4.01667378090644,manner,German.Parsed.CSV,2
19,1.0827505704281877,3.3361634511206333,-0.0,4.01667378090644,manner,German.Parsed.CSV,2
20,1.0827505704281877,3.3361634511206333,-0.0,4.01667378090644,manner,German.Parsed.CSV,2
21,1.0827505704281877,3.3361634511206333,-0.0,4.01667378090644,manner,German.Parsed.CSV,2
22,1.0827505704281877,3.3361634511206333,-0.0,4.01667378090644,manner,German.Parsed.CSV,2
23,1.0827505704281877,3.3361634511206333,-0.0,4.01667378090644,manner,German.Parsed.CSV,2
24,1.0827505704281877,3.3361634511206333,-0.0,4.01667378090644,manner,German.Parsed.CSV,2
25,1.0827505704281877,3.3361634511206333,-0.0,4.01667378090644,manner,German.Parsed.CSV,2
26,1.0827505704281877,3.3361634511206333,-0.0,4.01667378090644,manner,German.Parsed.CSV,2
27,1.0827505704281877,3.3361634511206333,-0.0,4.01667378090644,manner,German.Parsed.CSV,2
0,3.151330461084516,10.762938549058156,nan,0.0,cv,German.Parsed.CSV,2
1,2.468194978285728,8.164128366130795,0.6831354827987881,0.6831354827987881,cv,German.Parsed.CSV,2
2,1.7822507708791777,5.68223079027228,0.6859442074065503,2.0550238976118886,cv,German.Parsed.CSV,2
3,1.3203712867448343,4.073319218119111,0.46187948413434343,3.440662350014919,cv,German.Parsed.CSV,2
4,1.1447173461653863,3.611935770415434,0.17565394057944794,4.143278112332711,cv,German.Parsed.CSV,2
5,1.1236591080069507,3.571090740167269,0.02105823815843566,4.248569303124889,cv,German.Parsed.CSV,2
6,1.1226446192500616,3.5692480815910224,0.0010144887568890315,4.254656235666223,cv,German.Parsed.CSV,2
7,1.1226012721049883,3.5691694418762925,4.334714507336912e-05,4.254959665681737,cv,German.Parsed.CSV,2
8,1.1225984968552645,3.5691663078913103,2.7752497238076046e-06,4.254981867679527,cv,German.Parsed.CSV,2
9,1.1225983672820121,3.569165852561544,1.2957325234985717e-07,4.254983033838799,cv,German.Parsed.CSV,2
10,1.1225983672820121,3.569165852561544,-0.0,4.254983033838799,cv,German.Parsed.CSV,2
11,1.1225983672820121,3.569165852561544,-0.0,4.254983033838799,cv,German.Parsed.CSV,2
12,1.1225983672820121,3.569165852561544,-0.0,4.254983033838799,cv,German.Parsed.CSV,2
13,1.1225983672820121,3.569165852561544,-0.0,4.254983033838799,cv,German.Parsed.CSV,2
14,1.1225983672820121,3.569165852561544,-0.0,4.254983033838799,cv,German.Parsed.CSV,2
15,1.1225983672820121,3.569165852561544,-0.0,4.254983033838799,cv,German.Parsed.CSV,2
16,1.1225983672820121,3.569165852561544,-0.0,4.254983033838799,cv,German.Parsed.CSV,2
17,1.1225983672820121,3.569165852561544,-0.0,4.254983033838799,cv,German.Parsed.CSV,2
18,1.1225983672820121,3.569165852561544,-0.0,4.254983033838799,cv,German.Parsed.CSV,2
19,1.1225983672820121,3.569165852561544,-0.0,4.254983033838799,cv,German.Parsed.CSV,2
20,1.1225983672820121,3.569165852561544,-0.0,4.254983033838799,cv,German.Parsed.CSV,2
21,1.1225983672820121,3.569165852561544,-0.0,4.254983033838799,cv,German.Parsed.CSV,2
22,1.1225983672820121,3.569165852561544,-0.0,4.254983033838799,cv,German.Parsed.CSV,2
23,1.1225983672820121,3.569165852561544,-0.0,4.254983033838799,cv,German.Parsed.CSV,2
24,1.1225983672820121,3.569165852561544,-0.0,4.254983033838799,cv,German.Parsed.CSV,2
